X[s],"Trigno IM sensor 3: EMG 3 (IM)",X[s],"Trigno IM sensor 3: Mag 3.Z (IM)",X[s],"Trigno IM sensor 4: EMG 4 (IM)",X[s],"Trigno IM sensor 4: Mag 4.Z (IM)"
0.000000,1.611353E-05,0.000000,46,0.000000,-1.107805E-05,0.000000,103
0.0009,1.980621E-05,0.0135,45,0.0009,2.618448E-05,0.0135,104
0.0018,-0.0001289082,0.027,45,0.0018,2.920577E-05,0.027,106
0.0027,-3.927672E-05,0.0405,46,0.0027,7.721065E-06,0.0405,105
0.0036,0.0001352865,0.054,45,0.0036,-1.040665E-05,0.054,102
0.0045,-2.652018E-05,0.0675,45,0.0045,-3.356985E-06,0.0675,107
0.0054,-5.371176E-06,0.081,45,0.0054,-9.063859E-06,0.081,105
0.0063,3.860533E-05,0.0945,46,0.0063,-2.24918E-05,0.0945,104
0.0072,-1.107805E-05,0.108,45,0.0072,-3.189136E-05,0.108,108
0.0081,-3.591974E-05,0.1215,45,0.0081,-1.678492E-05,0.1215,105
0.009000001,5.035477E-06,0.135,45,0.009000001,-3.021286E-06,0.135,106
0.0099,-4.599069E-05,0.1485,45,0.0099,-3.961242E-05,0.1485,104
0.0108,-5.001907E-05,0.162,44,0.0108,-8.056764E-05,0.162,102
0.0117,-0.0001373007,0.1755,45,0.0117,-5.404745E-05,0.1755,106
0.0126,-1.644922E-05,0.189,45,0.0126,-4.36408E-05,0.189,105
0.0135,-8.224613E-05,0.2025,44,0.0135,-5.438316E-05,0.2025,103
0.0144,-2.316319E-05,0.216,45,0.0144,-3.524834E-05,0.216,100
0.0153,3.692683E-06,0.2295,45,0.0153,-1.544213E-05,0.2295,105
0.0162,2.484169E-05,0.243,45,0.0162,6.378271E-06,0.243,102
0.0171,-1.040665E-05,0.2565,45,0.0171,-2.618448E-05,0.2565,101
0.018,-1.443504E-05,0.27,45,0.018,-1.510643E-05,0.27,104
0.0189,-1.309224E-05,0.2835,45,0.0189,-1.812772E-05,0.2835,105
0.0198,-2.417029E-05,0.297,45,0.0198,-2.349889E-05,0.297,107
0.0207,5.874724E-05,0.3105,44,0.0207,-3.793393E-05,0.3105,103
0.0216,-3.121996E-05,0.324,45,0.0216,-3.659113E-05,0.324,105
0.0225,-1.409934E-05,0.3375,46,0.0225,-2.014191E-05,0.3375,107
0.0234,7.016098E-05,0.351,45,0.0234,-8.392462E-06,0.351,107
0.0243,5.908293E-05,0.3645,45,0.0243,-2.987716E-05,0.3645,108
0.0252,-3.021286E-06,0.378,45,0.0252,-4.36408E-05,0.378,103
0.0261,-3.625543E-05,0.3915,45,0.0261,-2.18204E-05,0.3915,104
0.027,-2.014191E-06,0.405,46,0.027,-4.095522E-05,0.405,104
0.0279,-1.242084E-05,0.4185,46,0.0279,-3.457694E-05,0.4185,106
0.0288,5.673304E-05,0.432,46,0.0288,-8.090334E-05,0.432,105
0.0297,0.0001352865,0.4455,46,0.0297,-5.706874E-06,0.4455,107
0.0306,4.53193E-05,0.459,45,0.0306,2.685588E-06,0.459,103
0.0315,7.385367E-05,0.4725,46,0.0315,-7.016098E-05,0.4725,103
0.0324,0.0001923552,0.486,45,0.0324,-5.136187E-05,0.486,105
0.0333,4.028382E-06,0.4995,44,0.0333,7.385367E-05,0.4995,106
0.0342,-1.913481E-05,0.513,47,0.0342,1.376364E-05,0.513,103
0.0351,0.0001178302,0.5265,46,0.0351,-7.754635E-05,0.5265,104
0.036,-1.644922E-05,0.54,47,0.036,5.975433E-05,0.54,103
0.0369,-0.0001282368,0.5535,46,0.0369,5.404745E-05,0.5535,104
0.0378,3.088426E-05,0.567,45,0.0378,-4.599069E-05,0.567,104
0.0387,8.89601E-05,0.5805,44,0.0387,1.577783E-05,0.5805,105
0.0396,-0.0001134661,0.594,46,0.0396,5.001907E-05,0.594,103
0.0405,-7.486076E-05,0.6075,46,0.0405,2.618448E-05,0.6075,103
0.0414,2.014191E-06,0.621,46,0.0414,-6.378271E-06,0.621,106
0.0423,-2.652018E-05,0.6345,45,0.0423,-5.304036E-05,0.6345,101
0.0432,-6.076142E-05,0.648,44,0.0432,3.692683E-06,0.648,106
0.0441,-0.0002171969,0.6615,43,0.0441,2.450599E-05,0.6615,107
0.045,-0.0001628138,0.675,43,0.045,-1.913481E-05,0.675,104
0.0459,-5.874724E-05,0.6885,43,0.0459,-6.478981E-05,0.6885,100
0.0468,-0.0001292439,0.702,44,0.0468,2.987716E-05,0.702,106
0.0477,-4.666209E-05,0.7155,45,0.0477,-3.021286E-06,0.7155,105
0.0486,5.606165E-05,0.729,46,0.0486,-0.0001067521,0.729,102
0.0495,6.713969E-07,0.7425,45,0.0495,2.417029E-05,0.7425,104
0.0504,0,0.756,44,0.0504,1.577783E-05,0.756,107
0.0513,5.270466E-05,0.7695,45,0.0513,-0.0001030594,0.7695,102
0.0522,9.433127E-05,0.783,44,0.0522,-3.021286E-06,0.783,102
0.0531,-5.438316E-05,0.7965,44,0.0531,4.129091E-05,0.7965,100
0.054,-8.627451E-05,0.81,45,0.054,-1.309224E-05,0.81,101
0.0549,-2.349889E-06,0.8235,45,0.0549,-3.625543E-05,0.8235,105
