X[s],"Trigno IM sensor 3: EMG 3 (IM)",X[s],"Trigno IM sensor 3: Mag 3.Z (IM)",X[s],"Trigno IM sensor 4: EMG 4 (IM)",X[s],"Trigno IM sensor 4: Mag 4.Z (IM)"
0.0684,-0.0001101091,1.026,121,0.0684,9.466698E-05,1.026,-4
0.0693,-9.567407E-05,1.0395,121,0.0693,5.337606E-05,1.0395,-4
0.0702,-5.807584E-05,1.053,121,0.0702,2.652018E-05,1.053,-4
0.0711,-8.627451E-05,1.0665,120,0.0711,3.692683E-06,1.0665,-3
0.072,-0.0001094377,1.08,122,0.072,-4.162661E-05,1.08,-3
0.0729,-2.584878E-05,1.0935,120,0.0729,-0.0001054093,1.0935,-5
0.07380001,6.713969E-06,1.107,120,0.07380001,-0.0001279011,1.107,-1
0.07470001,-5.102617E-05,1.1205,121,0.07470001,-0.0002239109,1.1205,-3
0.0756,-8.392462E-06,1.134,119,0.0756,-0.0002484169,1.134,-1
0.0765,-3.256275E-05,1.1475,120,0.0765,-0.0001221943,1.1475,-3
0.0774,-9.298848E-05,1.161,121,0.0774,-2.349889E-05,1.161,-2
0.0783,-2.987716E-05,1.1745,122,0.0783,7.318227E-05,1.1745,-4
0.0792,2.383459E-05,1.188,121,0.0792,0.000175906,1.188,-6
0.0801,2.752728E-05,1.2015,120,0.0801,0.000203769,1.2015,-4
0.081,1.174945E-05,1.215,120,0.081,0.0001104448,1.215,-1
0.0819,3.390555E-05,1.2285,121,0.0819,1.242084E-05,1.2285,-5
0.0828,3.189136E-05,1.242,120,0.0828,-4.129091E-05,1.242,-3
0.0837,2.1149E-05,1.2555,122,0.0837,-1.275654E-05,1.2555,-4
0.0846,2.1149E-05,1.269,120,0.0846,9.063859E-06,1.269,-1
0.0855,2.719158E-05,1.2825,122,0.0855,-1.443504E-05,1.2825,-2
0.0864,3.424125E-05,1.296,120,0.0864,-4.33051E-05,1.296,-2
0.0873,6.78111E-05,1.3095,119,0.0873,-1.141375E-05,1.3095,-3
0.0882,5.404745E-05,1.323,119,0.0882,-3.591974E-05,1.323,-2
0.0891,1.309224E-05,1.3365,120,0.0891,-6.344701E-05,1.3365,-2
0.09,-2.887007E-05,1.35,120,0.09,-4.733349E-05,1.35,-2
0.0909,6.51255E-05,1.3635,121,0.0909,-5.203327E-05,1.3635,-1
0.0918,0.0001406577,1.377,120,0.0918,-5.438316E-05,1.377,-4
0.0927,0.0001900053,1.3905,119,0.0927,2.786297E-05,1.3905,-3
0.0936,0.0001863127,1.404,120,0.0936,0.0001017166,1.404,-1
0.09450001,0.0001275654,1.4175,119,0.09450001,1.779202E-05,1.4175,-3
0.09540001,-7.687495E-05,1.431,119,0.09540001,-1.107805E-05,1.431,-1
0.09630001,-0.000249424,1.4445,121,0.09630001,-2.786297E-05,1.4445,-2
0.0972,-0.0002628519,1.458,120,0.0972,-1.846342E-05,1.458,-1
0.0981,-0.0001983978,1.4715,120,0.0981,-8.392462E-06,1.4715,0
0.099,-2.920577E-05,1.485,119,0.099,-2.954147E-05,1.485,-4
0.0999,-1.040665E-05,1.4985,120,0.0999,-5.471885E-05,1.4985,-2
0.1008,-0.0001101091,1.512,119,0.1008,-4.263371E-05,1.512,-1
0.1017,-3.558404E-05,1.5255,121,0.1017,-3.659113E-05,1.5255,-1
0.1026,6.210422E-05,1.539,120,0.1026,-7.049668E-05,1.539,-3
0.1035,-8.795301E-05,1.5525,120,0.1035,-5.136187E-05,1.5525,-1
0.1044,-0.0001339437,1.566,120,0.1044,-0.0001389792,1.566,1
0.1053,-4.733349E-05,1.5795,120,0.1053,-0.0001866484,1.5795,-1
0.1062,-5.706874E-06,1.593,119,0.1062,-0.0001258869,1.593,-4
0.1071,3.961242E-05,1.6065,120,0.1071,-6.915389E-05,1.6065,-3
0.108,9.903105E-05,1.62,119,0.108,-3.323415E-05,1.62,-2
0.1089,0.0001010452,1.6335,120,0.1089,6.71397E-05,1.6335,-2
0.1098,6.6804E-05,1.647,118,0.1098,8.291753E-05,1.647,-2
0.1107,-2.014191E-05,1.6605,120,0.1107,1.007095E-06,1.6605,-5
0.1116,-0.0001148089,1.674,121,0.1116,-1.007095E-06,1.674,-1
0.1125,-8.761731E-05,1.6875,119,0.1125,-6.042573E-06,1.6875,-2
0.1134,-4.733349E-05,1.701,119,0.1134,1.007095E-05,1.701,-2
0.1143,-2.450599E-05,1.7145,119,0.1143,6.64683E-05,1.7145,-4
