X[s],"Trigno IM sensor 3: EMG 3 (IM)",X[s],"Trigno IM sensor 3: Mag 3.Z (IM)",X[s],"Trigno IM sensor 4: EMG 4 (IM)",X[s],"Trigno IM sensor 4: Mag 4.Z (IM)"
0.1485,-2.551309E-05,2.2275,41,0.1485,-1.678492E-05,2.2275,101
0.1494,-5.706874E-06,2.241,41,0.1494,-2.786297E-05,2.241,102
0.1503,1.712062E-05,2.2545,41,0.1503,-7.553216E-05,2.2545,102
0.1512,-1.947051E-05,2.268,40,0.1512,-8.392462E-06,2.268,104
0.1521,-0.0001312581,2.2815,41,0.1521,-2.21561E-05,2.2815,103
0.153,-0.0001326009,2.295,41,0.153,-5.069047E-05,2.295,104
0.1539,-1.242084E-05,2.3085,41,0.1539,-7.452507E-05,2.3085,105
0.1548,-1.376364E-05,2.322,42,0.1548,-5.035477E-06,2.322,106
0.1557,-6.411841E-05,2.3355,40,0.1557,-3.927672E-05,2.3355,102
0.1566,5.203327E-05,2.349,41,0.1566,-0.0001104448,2.349,98
0.1575,2.1149E-05,2.3625,42,0.1575,-5.102617E-05,2.3625,104
0.1584,4.162661E-05,2.376,41,0.1584,-4.599069E-05,2.376,102
0.1593,4.129091E-05,2.3895,41,0.1593,-9.600977E-05,2.3895,103
0.1602,0.0001218585,2.403,42,0.1602,-1.712062E-05,2.403,100
0.1611,1.644922E-05,2.4165,42,0.1611,2.349889E-06,2.4165,101
0.162,-4.53193E-05,2.43,42,0.162,-3.558404E-05,2.43,103
0.1629,1.678492E-06,2.4435,39,0.1629,-4.867628E-05,2.4435,103
0.1638,9.466698E-05,2.457,41,0.1638,-7.486076E-05,2.457,101
0.1647,-7.385367E-06,2.4705,42,0.1647,-3.021286E-05,2.4705,103
0.1656,-2.920577E-05,2.484,41,0.1656,-4.095522E-05,2.484,101
0.1665,1.577783E-05,2.4975,41,0.1665,-6.109713E-05,2.4975,101
0.1674,2.987716E-05,2.511,41,0.1674,-7.150377E-05,2.511,101
0.1683,-3.826963E-05,2.5245,42,0.1683,-9.063859E-06,2.5245,103
0.1692,-1.477073E-05,2.538,41,0.1692,-3.356985E-07,2.538,104
0.1701,7.754635E-05,2.5515,40,0.1701,-6.076142E-05,2.5515,100
0.171,-7.586786E-05,2.565,41,0.171,5.035477E-06,2.565,99
0.1719,-0.0001097734,2.5785,41,0.1719,6.042573E-06,2.5785,101
0.1728,-1.007095E-06,2.592,41,0.1728,-5.740444E-05,2.592,102
0.1737,5.337606E-05,2.6055,41,0.1737,-1.107805E-05,2.6055,103
0.1746,-4.263371E-05,2.619,41,0.1746,3.524834E-05,2.619,104
0.1755,-1.779202E-05,2.6325,42,0.1755,-1.376364E-05,2.6325,102
0.1764,-1.812772E-05,2.646,41,0.1764,-2.786297E-05,2.646,104
0.1773,6.51255E-05,2.6595,41,0.1773,-6.54612E-05,2.6595,103
0.1782,1.913481E-05,2.673,41,0.1782,-5.270466E-05,2.673,103
0.1791,-0.0001752346,2.6865,41,0.1791,-5.673304E-05,2.6865,105
0.18,-7.452507E-05,2.7,40,0.18,-7.586786E-05,2.7,101
0.1809,-8.392462E-06,2.7135,41,0.1809,-5.673304E-05,2.7135,103
0.1818,-5.539025E-05,2.727,41,0.1818,9.063859E-06,2.727,101
0.1827,-6.344701E-05,2.7405,39,0.1827,6.378271E-06,2.7405,104
0.1836,8.023193E-05,2.754,39,0.1836,-2.450599E-05,2.754,100
0.1845,-7.721065E-06,2.7675,40,0.1845,5.203327E-05,2.7675,101
0.1854,2.652018E-05,2.781,40,0.1854,7.486076E-05,2.781,102
0.1863,0.0001309224,2.7945,41,0.1863,1.443504E-05,2.7945,97
0.1872,6.881819E-05,2.808,42,0.1872,5.740444E-05,2.808,103
0.1881,-6.814679E-05,2.8215,39,0.1881,9.097429E-05,2.8215,101
0.189,3.692683E-06,2.835,40,0.189,7.687495E-05,2.835,102
0.1899,7.956054E-05,2.8485,41,0.1899,4.129091E-05,2.8485,102
0.1908,2.853437E-05,2.862,41,0.1908,9.735256E-06,2.862,101
0.1917,-6.378271E-06,2.8755,40,0.1917,5.673304E-05,2.8755,103
0.1926,2.719158E-05,2.889,40,0.1926,5.001907E-05,2.889,103
0.1935,1.007095E-06,2.9025,41,0.1935,-3.591974E-05,2.9025,100
0.1944,8.056763E-06,2.916,40,0.1944,-7.653925E-05,2.916,102
0.1953,-3.054856E-05,2.9295,40,0.1953,7.721065E-06,2.9295,100
0.1962,-2.887007E-05,2.943,39,0.1962,-1.275654E-05,2.943,102
0.1971,1.712062E-05,2.9565,39,0.1971,-9.030289E-05,2.9565,103
0.198,-6.009003E-05,2.97,42,0.198,-2.819867E-05,2.97,105
0.1989,-9.600977E-05,2.9835,39,0.1989,-2.450599E-05,2.9835,105
0.1998,-5.069047E-05,2.997,41,0.1998,-0.0001044022,2.997,103
0.2007,6.109713E-05,3.0105,40,0.2007,-6.51255E-05,3.0105,102
0.2016,-6.076142E-05,3.024,42,0.2016,-2.652018E-05,3.024,100
0.2025,-4.46479E-05,3.0375,40,0.2025,-4.43122E-05,3.0375,104
0.2034,-2.18204E-05,3.051,40,0.2034,-5.471885E-05,3.051,104
0.2043,5.337606E-05,3.0645,40,0.2043,-8.090334E-05,3.0645,104
0.2052,-3.021286E-05,3.078,41,0.2052,-1.174945E-05,3.078,100
0.2061,-0.0001896696,3.0915,40,0.2061,-3.390555E-05,3.0915,100
0.207,-7.687495E-05,3.105,40,0.207,-7.150377E-05,3.105,103
0.2079,3.726253E-05,3.1185,0,0.2079,-5.069047E-05,3.1185,0
0.2088,-7.989624E-05,3.132,0,0.2088,1.376364E-05,3.132,0
0.2097,-2.786297E-05,3.1455,0,0.2097,2.349889E-06,3.1455,0
0.2106,5.606165E-05,3.159,0,0.2106,-5.270466E-05,3.159,0
0.2115,-2.920577E-05,3.1725,0,0.2115,1.846342E-05,3.1725,0
0.2124,0.0001017166,3.186,0,0.2124,2.584878E-05,3.186,0
0.2133,0.0001383078,3.1995,0,0.2133,-3.256275E-05,3.1995,0
0.2142,3.289845E-05,3.213,0,0.2142,-2.21561E-05,3.213,0
0.2151,-3.826963E-05,3.2265,0,0.2151,-3.356985E-07,3.2265,0
0.216,-3.356985E-06,3.24,0,0.216,-3.222705E-05,3.24,0
0.2169,2.21561E-05,3.2535,0,0.2169,-3.323415E-05,3.2535,0
0.2178,1.544213E-05,3.267,0,0.2178,-7.385367E-05,3.267,0
0.2187,5.706874E-06,3.2805,0,0.2187,-2.1149E-05,3.2805,0
0.2196,-0.0001349508,3.294,0,0.2196,-9.735256E-06,3.294,0
0.2205,-5.572595E-05,3.3075,0,0.2205,-4.028382E-05,3.3075,0
0.2214,8.358892E-05,3.321,0,0.2214,-5.169757E-05,3.321,0
0.2223,-4.33051E-05,3.3345,0,0.2223,1.275654E-05,3.3345,0
0.2232,-6.411841E-05,3.348,0,0.2232,-1.309224E-05,3.348,0
0.2241,6.78111E-05,3.3615,0,0.2241,-8.358892E-05,3.3615,0
0.225,-2.047761E-05,3.375,0,0.225,3.659113E-05,3.375,0
0.2259,-3.692683E-06,3.3885,0,0.2259,3.424125E-05,3.3885,0
0.2268,8.258183E-05,3.402,0,0.2268,-3.390555E-05,3.402,0
0.2277,3.356985E-07,3.4155,0,0.2277,-1.275654E-05,3.4155,0
0.2286,-0.0001104448,3.429,0,0.2286,2.786297E-05,3.429,0
0.2295,-4.129091E-05,3.4425,0,0.2295,-2.685588E-06,3.4425,0
0.2304,4.599069E-05,3.456,0,0.2304,-1.443504E-05,3.456,0
0.2313,4.565499E-05,3.4695,0,0.2313,-5.136187E-05,3.4695,0
0.2322,2.1149E-05,3.483,0,0.2322,-3.021286E-06,3.483,0
0.2331,-3.692683E-05,3.4965,0,0.2331,-2.081331E-05,3.4965,0
0.234,-4.36408E-06,3.51,0,0.234,-3.927672E-05,3.51,0
0.2349,2.383459E-05,3.5235,0,0.2349,-4.129091E-05,3.5235,0
0.2358,-3.121996E-05,3.537,0,0.2358,1.040665E-05,3.537,0
0.2367,-2.383459E-05,3.5505,0,0.2367,6.378271E-06,3.5505,0
0.2376,9.231708E-05,3.564,0,0.2376,-6.64683E-05,3.564,0
0.2385,-1.678492E-06,3.5775,0,0.2385,-3.021286E-06,3.5775,0
0.2394,7.318227E-05,3.591,0,0.2394,6.378271E-06,3.591,0
0.2403,5.069047E-05,3.6045,0,0.2403,-8.023193E-05,3.6045,0
0.2412,9.500267E-05,3.618,0,0.2412,-5.438316E-05,3.618,0
0.2421,-9.063859E-06,3.6315,0,0.2421,-1.913481E-05,3.6315,0
0.243,-2.853437E-05,3.645,0,0.243,-3.256275E-05,3.645,0
0.2439,-2.349889E-06,3.6585,0,0.2439,-2.047761E-05,3.6585,0
0.2448,8.224613E-05,3.672,0,0.2448,-7.721065E-05,3.672,0
0.2457,-3.356985E-05,3.6855,0,0.2457,-1.644922E-05,3.6855,0
0.2466,-0.0001550927,3.699,0,0.2466,9.063859E-06,3.699,0
0.2475,-1.040665E-05,3.7125,0,0.2475,-4.229801E-05,3.7125,0
0.2484,-1.980621E-05,3.726,0,0.2484,-2.047761E-05,3.726,0
0.2493,-0.0001077592,3.7395,0,0.2493,4.39765E-05,3.7395,0
0.2502,-7.821774E-05,3.753,0,0.2502,4.36408E-06,3.753,0
0.2511,3.524834E-05,3.7665,0,0.2511,-5.438316E-05,3.7665,0
0.252,-3.793393E-05,3.78,0,0.252,2.1149E-05,3.78,0
0.2529,-2.349889E-05,3.7935,0,0.2529,1.510643E-05,3.7935,0
0.2538,5.941863E-05,3.807,0,0.2538,-5.001907E-05,3.807,0
0.2547,0.0001064164,3.8205,0,0.2547,-4.699779E-06,3.8205,0
0.2556,-1.678492E-05,3.834,0,0.2556,6.143282E-05,3.834,0
0.2565,5.136187E-05,3.8475,0,0.2565,3.524834E-05,3.8475,0
0.2574,-9.735256E-06,3.861,0,0.2574,2.383459E-05,3.861,0
0.2583,2.450599E-05,3.8745,0,0.2583,-1.510643E-05,3.8745,0
0.2592,2.349889E-05,3.888,0,0.2592,2.652018E-05,3.888,0
0.2601,-0.0001252155,3.9015,0,0.2601,3.424125E-05,3.9015,0
0.261,-0.0001087663,3.915,0,0.261,2.652018E-05,3.915,0
0.2619,-1.577783E-05,3.9285,0,0.2619,1.342794E-06,3.9285,0
0.2628,-0.0001037308,3.942,0,0.2628,5.539025E-05,3.942,0
0.2637,-9.097429E-05,3.9555,0,0.2637,1.644922E-05,3.9555,0
0.2646,5.807584E-05,3.969,0,0.2646,-3.793393E-05,3.969,0
0.2655,1.242084E-05,3.9825,0,0.2655,3.256275E-05,3.9825,0
0.2664,-2.081331E-05,3.996,0,0.2664,2.014191E-05,3.996,0
0.2673,4.196231E-05,4.0095,0,0.2673,-5.975433E-05,4.0095,0
0.2682,0.000126894,4.023,0,0.2682,-3.524834E-05,4.023,0
0.2691,-4.901198E-05,4.0365,0,0.2691,-1.812772E-05,4.0365,0
0.27,-7.956054E-05,4.05,0,0.27,-3.659113E-05,4.05,0
0.2709,-3.189136E-05,4.0635,0,0.2709,-5.304036E-05,4.0635,0
0.2718,2.316319E-05,4.077,0,0.2718,-8.89601E-05,4.077,0
0.2727,-5.807584E-05,4.0905,0,0.2727,-5.035477E-06,4.0905,0
0.2736,-0.000148043,4.104,0,0.2736,-1.913481E-05,4.104,0
0.2745,-6.478981E-05,4.1175,0,0.2745,-5.941863E-05,4.1175,0
0.2754,1.980621E-05,4.131,0,0.2754,-5.304036E-05,4.131,0
0.2763,-6.814679E-05,4.1445,0,0.2763,1.174945E-05,4.1445,0
0.2772,2.349889E-06,4.158,0,0.2772,-1.409934E-05,4.158,0
0.2781,6.277562E-05,4.1715,0,0.2781,-8.459602E-05,4.1715,0
0.279,-5.673304E-05,4.185,0,0.279,6.042573E-06,4.185,0
0.2799,-1.678492E-06,4.1985,0,0.2799,1.275654E-05,4.1985,0
0.2808,5.941863E-05,4.212,0,0.2808,-6.948959E-05,4.212,0
0.2817,7.217517E-05,4.2255,0,0.2817,-5.706874E-05,4.2255,0
0.2826,-1.007095E-06,4.239,0,0.2826,-3.457694E-05,4.239,0
0.2835,-3.356985E-07,4.2525,0,0.2835,-5.941863E-05,4.2525,0
0.2844,-1.678492E-06,4.266,0,0.2844,-5.874724E-05,4.266,0
0.2853,0.0001134661,4.2795,0,0.2853,-8.82887E-05,4.2795,0
0.2862,2.618448E-05,4.293,0,0.2862,-2.719158E-05,4.293,0
0.2871,-6.243992E-05,4.3065,0,0.2871,-3.692683E-06,4.3065,0
0.288,2.685588E-06,4.32,0,0.288,-4.666209E-05,4.32,0
0.2889,2.1149E-05,4.3335,0,0.2889,-4.666209E-05,4.3335,0
0.2898,-2.417029E-05,4.347,0,0.2898,0,4.347,0
0.2907,-4.33051E-05,4.3605,0,0.2907,-1.980621E-05,4.3605,0
0.2916,8.023193E-05,4.374,0,0.2916,-6.64683E-05,4.374,0
0.2925,-1.443504E-05,4.3875,0,0.2925,9.063859E-06,4.3875,0
0.2934,-9.634547E-05,4.401,0,0.2934,1.007095E-05,4.401,0
0.2943,1.577783E-05,4.4145,0,0.2943,-2.853437E-05,4.4145,0
0.2952,-1.242084E-05,4.428,0,0.2952,-1.443504E-05,4.428,0
0.2961,-0.0001487144,4.4415,0,0.2961,2.920577E-05,4.4415,0
0.297,-6.009003E-05,4.455,0,0.297,3.021286E-05,4.455,0
0.2979,-2.853437E-05,4.4685,0,0.2979,-1.678492E-06,4.4685,0
0.2988,-4.095522E-05,4.482,0,0.2988,-3.927672E-05,4.482,0
0.2997,1.007095E-05,4.4955,0,0.2997,1.007095E-06,4.4955,0
0.3006,2.819867E-05,4.509,0,0.3006,1.477073E-05,4.509,0
0.3015,-3.927672E-05,4.5225,0,0.3015,-3.659113E-05,4.5225,0
0.3024,3.558404E-05,4.536,0,0.3024,-3.994812E-05,4.536,0
0.3033,3.323415E-05,4.5495,0,0.3033,2.719158E-05,4.5495,0
0.3042,-2.081331E-05,4.563,0,0.3042,-2.954147E-05,4.563,0
0.3051,5.606165E-05,4.5765,0,0.3051,-9.198138E-05,4.5765,0
0.306,3.356985E-06,4.59,0,0.306,-1.040665E-05,4.59,0
0.3069,6.51255E-05,4.6035,0,0.3069,-7.385367E-06,4.6035,0
0.3078,5.874724E-05,4.617,0,0.3078,-7.553216E-05,4.617,0
0.3087,-4.632639E-05,4.6305,0,0.3087,-6.210422E-05,4.6305,0
0.3096,-9.500267E-05,4.644,0,0.3096,-1.980621E-05,4.644,0
