X[s],"Trigno IM sensor 3: EMG 3 (IM)",X[s],"Trigno IM sensor 3: Mag 3.Z (IM)",X[s],"Trigno IM sensor 4: EMG 4 (IM)",X[s],"Trigno IM sensor 4: Mag 4.Z (IM)"
0.0342,6.713969E-06,0.513,125,0.0342,-9.735256E-05,0.513,-3
0.0351,-0.0001712062,0.5265,124,0.0351,-2.081331E-05,0.5265,-4
0.036,-8.157473E-05,0.54,125,0.036,0.0001376364,0.54,-3
0.0369,-1.644922E-05,0.5535,125,0.0369,0.0001514,0.5535,-5
0.0378,-4.39765E-05,0.567,125,0.0378,0.0001453574,0.567,-4
0.0387,-9.735256E-06,0.5805,125,0.0387,9.802396E-05,0.5805,-4
0.0396,-1.208515E-05,0.594,126,0.0396,3.054856E-05,0.594,-3
0.0405,-0.0001003738,0.6075,125,0.0405,-1.107805E-05,0.6075,-7
0.0414,-9.903105E-05,0.621,125,0.0414,3.289845E-05,0.621,-4
0.0423,5.035477E-06,0.6345,125,0.0423,-5.807584E-05,0.6345,-3
0.0432,-8.191043E-05,0.648,124,0.0432,-0.0001097734,0.648,-5
0.0441,-0.0001218585,0.6615,125,0.0441,-0.0001299153,0.6615,-1
0.045,-1.409934E-05,0.675,125,0.045,-0.0001178302,0.675,-2
0.0459,1.376364E-05,0.6885,122,0.0459,-5.975433E-05,0.6885,-3
0.0468,2.987716E-05,0.702,124,0.0468,2.484169E-05,0.702,-5
0.0477,8.69459E-05,0.7155,125,0.0477,3.457694E-05,0.7155,-4
0.0486,0.0001856413,0.729,125,0.0486,-1.644922E-05,0.729,-4
0.0495,0.000144686,0.7425,124,0.0495,-2.24918E-05,0.7425,-2
0.0504,7.049668E-05,0.756,124,0.0504,1.913481E-05,0.756,-5
0.0513,8.023193E-05,0.7695,124,0.0513,-1.812772E-05,0.7695,-2
0.0522,1.007095E-05,0.783,123,0.0522,-3.424125E-05,0.783,-2
0.0531,-5.304036E-05,0.7965,122,0.0531,9.063859E-06,0.7965,-2
0.054,-3.189136E-05,0.81,122,0.054,-4.229801E-05,0.81,-2
0.0549,3.726253E-05,0.8235,123,0.0549,-0.0001070878,0.8235,-5
0.0558,4.800488E-05,0.837,120,0.0558,-0.0001315938,0.837,-5
0.0567,-4.33051E-05,0.8505,122,0.0567,-0.0001044022,0.8505,-3
0.0576,3.558404E-05,0.864,123,0.0576,-3.256275E-05,0.864,-7
0.0585,0.0003118639,0.8775,122,0.0585,-1.611353E-05,0.8775,-6
0.0594,0.0001285725,0.891,122,0.0594,-1.678492E-06,0.891,-6
0.0603,-0.0002752728,0.9045,122,0.0603,9.634547E-05,0.9045,-6
0.0612,-0.000278294,0.918,122,0.0612,8.627451E-05,0.918,-3
0.0621,-0.0002702373,0.9315,121,0.0621,-4.46479E-05,0.9315,-4
0.063,-0.0001806058,0.945,122,0.063,-6.109713E-05,0.945,-6
0.0639,-2.450599E-05,0.9585,120,0.0639,-1.913481E-05,0.9585,-8
0.0648,-3.692683E-05,0.972,122,0.0648,1.040665E-05,0.972,-5
0.0657,-0.0001148089,0.9855,121,0.0657,4.733349E-05,0.9855,-3
0.0666,-0.0001507286,0.999,120,0.0666,3.289845E-05,0.999,-6
0.0675,-4.766919E-05,1.0125,120,0.0675,3.121996E-05,1.0125,-5
0.0684,3.726253E-05,1.026,121,0.0684,4.46479E-05,1.026,-4
0.0693,6.54612E-05,1.0395,121,0.0693,-2.349889E-06,1.0395,-7
0.0702,5.740444E-05,1.053,120,0.0702,-4.53193E-05,1.053,-4
0.0711,-0.0001245441,1.0665,121,0.0711,-8.89601E-05,1.0665,-4
0.072,-0.0002064546,1.08,121,0.072,-0.0001299153,1.08,-3
0.0729,-5.169757E-05,1.0935,121,0.0729,-0.000154757,1.0935,-5
0.07380001,2.014191E-05,1.107,120,0.07380001,-7.553216E-05,1.107,-4
0.07470001,3.491264E-05,1.1205,121,0.07470001,2.1149E-05,1.1205,-3
0.0756,5.304036E-05,1.134,122,0.0756,0.0001218585,1.134,-4
0.0765,1.947051E-05,1.1475,121,0.0765,0.0001413291,1.1475,-6
0.0774,4.263371E-05,1.161,121,0.0774,6.61326E-05,1.161,-5
0.0783,5.505455E-05,1.1745,120,0.0783,-3.524834E-05,1.1745,-1
0.0792,8.92958E-05,1.188,120,0.0792,-0.0001060807,1.188,-5
0.0801,0.0002279393,1.2015,121,0.0801,-9.164568E-05,1.2015,-3
0.081,0.0002252537,1.215,121,0.081,-5.505455E-05,1.215,-3
0.0819,0.000164828,1.2285,122,0.0819,-1.544213E-05,1.2285,-5
0.0828,7.452507E-05,1.242,120,0.0828,2.920577E-05,1.242,-4
0.0837,1.040665E-05,1.2555,121,0.0837,9.701686E-05,1.2555,-3
0.0846,-0.0001037308,1.269,121,0.0846,6.411841E-05,1.269,-6
0.0855,-0.0001849699,1.2825,121,0.0855,-5.941863E-05,1.2825,-2
0.0864,-0.000158114,1.296,120,0.0864,-0.000112459,1.296,-5
0.0873,-4.39765E-05,1.3095,120,0.0873,-9.063859E-05,1.3095,-4
0.0882,5.539025E-05,1.323,121,0.0882,-0.0001107805,1.323,-1
0.0891,-5.404745E-05,1.3365,119,0.0891,-0.0001376364,1.3365,-4
0.09,-0.0001332723,1.35,119,0.09,-8.123904E-05,1.35,-5
0.0909,-9.835965E-05,1.3635,120,0.0909,-8.191043E-05,1.3635,-4
0.0918,-9.466698E-05,1.377,120,0.0918,-8.96315E-05,1.377,-5
0.0927,-9.768826E-05,1.3905,122,0.0927,-2.853437E-05,1.3905,-2
0.0936,-2.484169E-05,1.404,121,0.0936,3.189136E-05,1.404,-2
0.09450001,-3.088426E-05,1.4175,121,0.09450001,7.049668E-05,1.4175,-3
0.09540001,-2.987716E-05,1.431,121,0.09540001,0.0001295796,1.431,-3
0.09630001,3.793393E-05,1.4445,121,0.09630001,0.0001285725,1.4445,-3
0.0972,8.493171E-05,1.458,121,0.0972,0.0001359579,1.458,-4
0.0981,0.0001064164,1.4715,120,0.0981,9.365987E-05,1.4715,-5
0.099,0.0001339437,1.485,120,0.099,-3.692683E-06,1.485,-2
0.0999,0.0001131304,1.4985,121,0.0999,-5.136187E-05,1.4985,-5
0.1008,0.0001198444,1.512,122,0.1008,-3.088426E-05,1.512,-5
0.1017,0.0001027237,1.5255,121,0.1017,-3.793393E-05,1.5255,-6
0.1026,8.392462E-06,1.539,121,0.1026,-0.000144686,1.539,-3
0.1035,-1.947051E-05,1.5525,120,0.1035,-0.0001050736,1.5525,-4
0.1044,9.332418E-05,1.566,122,0.1044,-7.284657E-05,1.566,-3
0.1053,5.001907E-05,1.5795,119,0.1053,-4.867628E-05,1.5795,-1
0.1062,-5.639734E-05,1.593,122,0.1062,-1.376364E-05,1.593,-3
0.1071,-0.0001785916,1.6065,121,0.1071,-3.692683E-06,1.6065,-4
0.108,-0.0001161517,1.62,122,0.108,3.457694E-05,1.62,-2
0.1089,-1.007095E-06,1.6335,121,0.1089,3.793393E-05,1.6335,-5
0.1098,-1.644922E-05,1.647,122,0.1098,-2.853437E-05,1.647,-7
0.1107,-7.385367E-06,1.6605,120,0.1107,-4.934768E-05,1.6605,-3
0.1116,-7.754635E-05,1.674,119,0.1116,-3.961242E-05,1.674,-4
0.1125,-5.404745E-05,1.6875,119,0.1125,-5.606165E-05,1.6875,-2
0.1134,4.699779E-06,1.701,119,0.1134,-0.000126894,1.701,-4
0.1143,3.021286E-06,1.7145,120,0.1143,-0.0001440146,1.7145,-2
0.1152,3.994812E-05,1.728,120,0.1152,-0.00018262,1.728,-2
0.1161,0.0002185397,1.7415,120,0.1161,-0.0001779202,1.7415,-6
0.117,5.941863E-05,1.755,119,0.117,-2.18204E-05,1.755,-3
0.1179,-5.438316E-05,1.7685,122,0.1179,0.0001433432,1.7685,-3
0.1188,-9.567407E-05,1.782,120,0.1188,0.0002373388,1.782,-2
0.1197,-0.0001779202,1.7955,121,0.1197,0.0002534524,1.7955,-5
0.1206,-0.0001641566,1.809,122,0.1206,0.0001326009,1.809,-2
0.1215,7.049668E-06,1.8225,121,0.1215,3.256275E-05,1.8225,-3
0.1224,9.533837E-05,1.836,121,0.1224,-1.577783E-05,1.836,-6
0.1233,-8.426032E-05,1.8495,122,0.1233,-8.224613E-05,1.8495,-4
0.1242,-0.000197055,1.863,120,0.1242,-0.0001765774,1.863,-4
0.1251,-0.0001097734,1.8765,121,0.1251,-0.0002403601,1.8765,-5
0.126,-0.000115816,1.89,120,0.126,-0.0001953765,1.89,-3
0.1269,-6.076142E-05,1.9035,121,0.1269,-0.0001315938,1.9035,-5
0.1278,1.443504E-05,1.917,122,0.1278,3.054856E-05,1.917,-3
0.1287,4.666209E-05,1.9305,122,0.1287,0.0001809415,1.9305,-3
0.1296,0.0001873197,1.944,121,0.1296,0.0002373388,1.944,-3
0.1305,0.0002366674,1.9575,122,0.1305,0.0001876554,1.9575,-6
0.1314,0.0001795987,1.971,122,0.1314,0.0001121233,1.971,-4
0.1323,6.143282E-05,1.9845,121,0.1323,-0.0001070878,1.9845,-4
0.1332,2.920577E-05,1.998,121,0.1332,-0.0002467384,1.998,-6
0.1341,-0.0002319677,2.0115,120,0.1341,-0.0002084688,2.0115,-5
0.135,-0.0003125353,2.025,121,0.135,-0.0001769131,2.025,-4
0.1359,-6.51255E-05,2.0385,121,0.1359,-0.0001242084,2.0385,-4
0.1368,0.0002907149,2.052,122,0.1368,4.129091E-05,2.052,-6
0.1377,0.0006408484,2.0655,121,0.1377,0.0002299535,2.0655,-9
0.1386,0.0004347295,2.079,120,0.1386,0.0002373388,2.079,-5
0.1395,0.0001205158,2.0925,121,0.1395,9.701686E-05,2.0925,-6
0.1404,-2.349889E-05,2.106,120,0.1404,9.735256E-06,2.106,-5
0.1413,-0.0006173495,2.1195,120,0.1413,3.289845E-05,2.1195,-3
0.1422,-0.000770428,2.133,121,0.1422,-5.001907E-05,2.133,-3
0.1431,-0.0003504692,2.1465,120,0.1431,-0.0001154803,2.1465,-3
0.144,-0.0001802701,2.16,120,0.144,-7.351797E-05,2.16,-5
0.1449,-0.000115816,2.1735,121,0.1449,-8.090334E-05,2.1735,-4
0.1458,-6.042573E-05,2.187,121,0.1458,-9.097429E-05,2.187,-7
0.1467,-5.471885E-05,2.2005,120,0.1467,-0.0001003738,2.2005,-4
0.1476,-1.678492E-06,2.214,122,0.1476,-5.069047E-05,2.214,-5
0.1485,2.18204E-05,2.2275,121,0.1485,-6.109713E-05,2.2275,-4
0.1494,0.0001285725,2.241,120,0.1494,-4.46479E-05,2.241,-5
0.1503,0.0001889983,2.2545,121,0.1503,-2.920577E-05,2.2545,-8
0.1512,0.0001050736,2.268,120,0.1512,-2.316319E-05,2.268,-4
0.1521,0.0001782559,2.2815,121,0.1521,-3.121996E-05,2.2815,-7
0.153,0.000418616,2.295,121,0.153,-4.901198E-05,2.295,-3
0.1539,0.0002897078,2.3085,121,0.1539,-4.934768E-05,2.3085,-5
0.1548,2.28275E-05,2.322,119,0.1548,6.378271E-06,2.322,-7
0.1557,-0.0002051118,2.3355,121,0.1557,-2.450599E-05,2.3355,-6
0.1566,-0.0002803082,2.349,120,0.1566,-7.687495E-05,2.349,-6
0.1575,-0.0002695659,2.3625,121,0.1575,-1.007095E-06,2.3625,-5
0.1584,-0.0001433432,2.376,121,0.1584,2.18204E-05,2.376,-4
0.1593,-7.754635E-05,2.3895,120,0.1593,-3.323415E-05,2.3895,-4
0.1602,-9.063859E-06,2.403,121,0.1602,-3.558404E-05,2.403,-3
0.1611,4.800488E-05,2.4165,121,0.1611,2.349889E-06,2.4165,-6
0.162,4.095522E-05,2.43,121,0.162,-3.289845E-05,2.43,-2
0.1629,4.196231E-05,2.4435,120,0.1629,-3.692683E-05,2.4435,-3
0.1638,6.076142E-05,2.457,122,0.1638,-1.678492E-05,2.457,-2
0.1647,6.411841E-05,2.4705,121,0.1647,1.712062E-05,2.4705,-2
0.1656,5.270466E-05,2.484,122,0.1656,-4.834058E-05,2.484,-1
0.1665,2.349889E-05,2.4975,120,0.1665,-0.0001490501,2.4975,-4
0.1674,1.174945E-05,2.511,120,0.1674,-0.0001373007,2.511,-3
0.1683,5.606165E-05,2.5245,121,0.1683,-4.162661E-05,2.5245,-8
0.1692,6.277562E-05,2.538,122,0.1692,1.376364E-05,2.538,-4
0.1701,7.150377E-05,2.5515,121,0.1701,6.109713E-05,2.5515,-5
0.171,8.291753E-05,2.565,120,0.171,0.0001312581,2.565,-2
0.1719,3.189136E-05,2.5785,121,0.1719,0.0001044022,2.5785,-4
0.1728,-2.383459E-05,2.592,122,0.1728,6.54612E-05,2.592,-6
0.1737,-2.719158E-05,2.6055,123,0.1737,5.706874E-05,2.6055,-4
0.1746,-3.256275E-05,2.619,120,0.1746,5.471885E-05,2.619,-5
0.1755,-0.0001399863,2.6325,122,0.1755,1.947051E-05,2.6325,-4
0.1764,-0.0001117876,2.646,121,0.1764,2.517739E-05,2.646,-4
0.1773,-1.007095E-06,2.6595,121,0.1773,-9.735256E-06,2.6595,-4
0.1782,-1.242084E-05,2.673,121,0.1782,-4.46479E-05,2.673,-4
0.1791,-3.692683E-06,2.6865,121,0.1791,-3.524834E-05,2.6865,-4
0.18,3.457694E-05,2.7,121,0.18,-4.229801E-05,2.7,-6
0.1809,2.920577E-05,2.7135,120,0.1809,-8.358892E-05,2.7135,-5
0.1818,-9.735256E-06,2.727,121,0.1818,-9.903105E-05,2.727,-1
0.1827,2.954147E-05,2.7405,120,0.1827,-8.69459E-05,2.7405,-2
0.1836,6.009003E-05,2.754,120,0.1836,-0.0001221943,2.754,-2
0.1845,0.0001104448,2.7675,121,0.1845,-5.304036E-05,2.7675,-5
0.1854,5.673304E-05,2.781,121,0.1854,2.417029E-05,2.781,-4
0.1863,-8.090334E-05,2.7945,121,0.1863,5.740444E-05,2.7945,-4
0.1872,4.028382E-05,2.808,122,0.1872,1.309224E-05,2.808,-5
0.1881,1.644922E-05,2.8215,120,0.1881,-1.376364E-05,2.8215,-3
0.189,-3.054856E-05,2.835,122,0.189,-5.035477E-06,2.835,-6
0.1899,-6.378271E-06,2.8485,121,0.1899,-3.356985E-05,2.8485,-3
0.1908,3.491264E-05,2.862,121,0.1908,-5.874724E-05,2.862,-5
0.1917,-0.0001409934,2.8755,122,0.1917,-4.733349E-05,2.8755,-5
0.1926,-0.0001440146,2.889,120,0.1926,-3.356985E-06,2.889,-7
0.1935,5.270466E-05,2.9025,121,0.1935,4.800488E-05,2.9025,-3
0.1944,0.0001362936,2.916,122,0.1944,8.426032E-05,2.916,-5
0.1953,9.231708E-05,2.9295,120,0.1953,0.0001319295,2.9295,-4
0.1962,-9.063859E-06,2.943,121,0.1962,9.768826E-05,2.943,-6
0.1971,-0.0002054475,2.9565,121,0.1971,-4.129091E-05,2.9565,-2
0.198,-0.0001467002,2.97,121,0.198,-0.0001044022,2.97,-6
0.1989,-0.0001138018,2.9835,120,0.1989,-0.0001399863,2.9835,-7
0.1998,-0.0001510643,2.997,121,0.1998,-0.0001567712,2.997,-4
0.2007,-1.779202E-05,3.0105,121,0.2007,-0.0001000381,3.0105,-4
0.2016,0.0001285725,3.024,121,0.2016,-2.551309E-05,3.024,-3
0.2025,0.0001373007,3.0375,120,0.2025,-1.242084E-05,3.0375,-2
0.2034,0.0001373007,3.051,120,0.2034,-6.713969E-06,3.051,-3
0.2043,0.0002292821,3.0645,120,0.2043,-4.632639E-05,3.0645,-6
0.2052,0.0001312581,3.078,0,0.2052,1.779202E-05,3.078,0
0.2061,-0.0001007095,3.0915,0,0.2061,5.941863E-05,3.0915,0
0.207,-0.0001735561,3.105,0,0.207,1.007095E-06,3.105,0
0.2079,-0.0001688563,3.1185,0,0.2079,-4.766919E-05,3.1185,0
0.2088,-0.000263859,3.132,0,0.2088,2.383459E-05,3.132,0
0.2097,-0.0003467765,3.1455,0,0.2097,2.24918E-05,3.1455,0
0.2106,-0.0002406958,3.159,0,0.2106,-6.57969E-05,3.159,0
0.2115,-6.881819E-05,3.1725,0,0.2115,-5.404745E-05,3.1725,0
0.2124,-7.351797E-05,3.186,0,0.2124,-6.210422E-05,3.186,0
0.2133,-1.074235E-05,3.1995,0,0.2133,-5.639734E-05,3.1995,0
0.2142,2.954147E-05,3.213,0,0.2142,3.256275E-05,3.213,0
0.2151,-2.484169E-05,3.2265,0,0.2151,3.692683E-05,3.2265,0
0.216,5.035477E-06,3.24,0,0.216,8.392462E-06,3.24,0
0.2169,4.129091E-05,3.2535,0,0.2169,4.36408E-06,3.2535,0
0.2178,0.0001030594,3.267,0,0.2178,-4.162661E-05,3.267,0
0.2187,0.000133608,3.2805,0,0.2187,-6.210422E-05,3.2805,0
0.2196,9.030289E-05,3.294,0,0.2196,-3.591974E-05,3.294,0
0.2205,5.874724E-05,3.3075,0,0.2205,-2.014191E-05,3.3075,0
0.2214,8.291753E-05,3.321,0,0.2214,-6.74754E-05,3.321,0
0.2223,4.867628E-05,3.3345,0,0.2223,-0.0001493858,3.3345,0
0.2232,-3.994812E-05,3.348,0,0.2232,-0.0001517357,3.348,0
0.2241,5.069047E-05,3.3615,0,0.2241,-0.0001067521,3.3615,0
0.225,9.835965E-05,3.375,0,0.225,1.846342E-05,3.375,0
0.2259,5.572595E-05,3.3885,0,0.2259,8.090334E-05,3.3885,0
0.2268,7.385367E-06,3.402,0,0.2268,6.344701E-05,3.402,0
0.2277,0.0001047379,3.4155,0,0.2277,0.0001362936,3.4155,0
0.2286,8.493171E-05,3.429,0,0.2286,0.0001017166,3.429,0
0.2295,0.0001641566,3.4425,0,0.2295,-8.157473E-05,3.4425,0
0.2304,0.0001849699,3.456,0,0.2304,-0.0001138018,3.456,0
0.2313,-8.661021E-05,3.4695,0,0.2313,-0.0001379721,3.4695,0
0.2322,-0.0001698634,3.483,0,0.2322,-8.72816E-05,3.483,0
0.2331,-5.035477E-05,3.4965,0,0.2331,-0.0001101091,3.4965,0
0.234,-1.007095E-06,3.51,0,0.234,-9.567407E-05,3.51,0
0.2349,-0.0001322652,3.5235,0,0.2349,4.733349E-05,3.5235,0
0.2358,-0.0001467002,3.537,0,0.2358,0.0001537499,3.537,0
0.2367,-9.030289E-05,3.5505,0,0.2367,9.030289E-05,3.5505,0
0.2376,-4.901198E-05,3.564,0,0.2376,0.0001104448,3.564,0
0.2385,-8.090334E-05,3.5775,0,0.2385,0.0001762417,3.5775,0
0.2394,-1.007095E-06,3.591,0,0.2394,8.560311E-05,3.591,0
0.2403,-5.270466E-05,3.6045,0,0.2403,-2.383459E-05,3.6045,0
0.2412,-0.0001957122,3.618,0,0.2412,-8.123904E-05,3.618,0
0.2421,-0.0001134661,3.6315,0,0.2421,-7.821774E-05,3.6315,0
0.243,-4.599069E-05,3.645,0,0.243,-8.96315E-05,3.645,0
0.2439,-2.383459E-05,3.6585,0,0.2439,-7.989624E-05,3.6585,0
0.2448,0.0001144732,3.672,0,0.2448,-3.894102E-05,3.672,0
0.2457,0.0001406577,3.6855,0,0.2457,6.478981E-05,3.6855,0
0.2466,0.0001275654,3.699,0,0.2466,8.291753E-05,3.699,0
0.2475,0.0001379721,3.7125,0,0.2475,4.129091E-05,3.7125,0
0.2484,0.0001809415,3.726,0,0.2484,-6.076142E-05,3.726,0
0.2493,2.920577E-05,3.7395,0,0.2493,-7.653925E-05,3.7395,0
0.2502,-7.653925E-05,3.753,0,0.2502,-0.0001084306,3.753,0
0.2511,6.6804E-05,3.7665,0,0.2511,-0.0001164874,3.7665,0
0.252,1.544213E-05,3.78,0,0.252,-4.129091E-05,3.78,0
0.2529,-1.376364E-05,3.7935,0,0.2529,2.450599E-05,3.7935,0
0.2538,-2.584878E-05,3.807,0,0.2538,4.061952E-05,3.807,0
0.2547,-2.652018E-05,3.8205,0,0.2547,4.968337E-05,3.8205,0
0.2556,-1.678492E-06,3.834,0,0.2556,4.263371E-05,3.834,0
0.2565,-8.291753E-05,3.8475,0,0.2565,-5.673304E-05,3.8475,0
0.2574,-1.510643E-05,3.861,0,0.2574,-0.0001077592,3.861,0
0.2583,-7.821774E-05,3.8745,0,0.2583,-0.0001460288,3.8745,0
0.2592,-0.00024271,3.888,0,0.2592,-0.0001644923,3.888,0
0.2601,-0.0001473716,3.9015,0,0.2601,-0.0001141375,3.9015,0
0.261,-6.713969E-06,3.915,0,0.261,-0.0001292439,3.915,0
0.2619,-4.699779E-06,3.9285,0,0.2619,-0.0001037308,3.9285,0
0.2628,-4.666209E-05,3.942,0,0.2628,1.208515E-05,3.942,0
0.2637,3.021286E-06,3.9555,0,0.2637,3.860533E-05,3.9555,0
0.2646,3.994812E-05,3.969,0,0.2646,4.766919E-05,3.969,0
0.2655,0.0001003738,3.9825,0,0.2655,9.097429E-05,3.9825,0
0.2664,0.0001084306,3.996,0,0.2664,6.54612E-05,3.996,0
0.2673,8.258183E-05,4.0095,0,0.2673,5.270466E-05,4.0095,0
0.2682,7.183947E-05,4.023,0,0.2682,3.189136E-05,4.023,0
0.2691,9.332418E-05,4.0365,0,0.2691,-8.392462E-06,4.0365,0
0.27,0.0001322652,4.05,0,0.27,-1.712062E-05,4.05,0
0.2709,0.0001514,4.0635,0,0.2709,-3.961242E-05,4.0635,0
0.2718,0.000136965,4.077,0,0.2718,-8.69459E-05,4.077,0
0.2727,-4.46479E-05,4.0905,0,0.2727,-1.309224E-05,4.0905,0
0.2736,-0.000252781,4.104,0,0.2736,9.433127E-05,4.104,0
0.2745,-0.0002168612,4.1175,0,0.2745,3.994812E-05,4.1175,0
0.2754,-0.0001299153,4.131,0,0.2754,1.007095E-06,4.131,0
0.2763,-3.659113E-05,4.1445,0,0.2763,2.618448E-05,4.1445,0
0.2772,2.920577E-05,4.158,0,0.2772,9.735256E-06,4.158,0
0.2781,-1.678492E-06,4.1715,0,0.2781,-4.061952E-05,4.1715,0
0.279,-4.196231E-05,4.185,0,0.279,5.706874E-06,4.185,0
0.2799,-5.001907E-05,4.1985,0,0.2799,-1.443504E-05,4.1985,0
0.2808,-2.853437E-05,4.212,0,0.2808,-0.0001943694,4.212,0
0.2817,5.270466E-05,4.2255,0,0.2817,-0.0002406958,4.2255,0
0.2826,6.277562E-05,4.239,0,0.2826,-0.0002128328,4.239,0
0.2835,3.692683E-06,4.2525,0,0.2835,-0.0001933623,4.2525,0
0.2844,9.634547E-05,4.266,0,0.2844,-0.0001097734,4.266,0
0.2853,0.0001554284,4.2795,0,0.2853,5.203327E-05,4.2795,0
0.2862,-2.618448E-05,4.293,0,0.2862,0.0001003738,4.293,0
0.2871,-4.43122E-05,4.3065,0,0.2871,0.0001084306,4.3065,0
0.288,3.356985E-07,4.32,0,0.288,9.903105E-05,4.32,0
0.2889,-0.0002376745,4.3335,0,0.2889,7.519646E-05,4.3335,0
0.2898,-0.0002568093,4.347,0,0.2898,0.0001849699,4.347,0
0.2907,1.510643E-05,4.3605,0,0.2907,0.0001107805,4.3605,0
0.2916,8.358892E-05,4.374,0,0.2916,3.054856E-05,4.374,0
0.2925,2.853437E-05,4.3875,0,0.2925,7.284657E-05,4.3875,0
0.2934,-7.016098E-05,4.401,0,0.2934,0.0001007095,4.401,0
0.2943,-5.874724E-05,4.4145,0,0.2943,5.706874E-06,4.4145,0
0.2952,-4.800488E-05,4.428,0,0.2952,-1.879912E-05,4.428,0
0.2961,-0.0001832914,4.4415,0,0.2961,-1.644922E-05,4.4415,0
0.297,-7.586786E-05,4.455,0,0.297,-3.256275E-05,4.455,0
0.2979,2.652018E-05,4.4685,0,0.2979,-5.304036E-05,4.4685,0
0.2988,0.0001587854,4.482,0,0.2988,-6.64683E-05,4.482,0
0.2997,0.0002457313,4.4955,0,0.2997,-3.524834E-05,4.4955,0
0.3006,0.0001151446,4.509,0,0.3006,-2.652018E-05,4.509,0
0.3015,9.735256E-05,4.5225,0,0.3015,-7.821774E-05,4.5225,0
0.3024,4.53193E-05,4.536,0,0.3024,-8.291753E-05,4.536,0
0.3033,-8.426032E-05,4.5495,0,0.3033,-2.887007E-05,4.5495,0
0.3042,-1.712062E-05,4.563,0,0.3042,-3.591974E-05,4.563,0
0.3051,-0.0001242084,4.5765,0,0.3051,-7.049668E-05,4.5765,0
0.306,-0.0002977645,4.59,0,0.306,-4.46479E-05,4.59,0
0.3069,-5.438316E-05,4.6035,0,0.3069,-5.069047E-05,4.6035,0
0.3078,3.692683E-05,4.617,0,0.3078,-9.567407E-05,4.617,0
0.3087,-5.706874E-05,4.6305,0,0.3087,-8.82887E-05,4.6305,0
0.3096,-9.097429E-05,4.644,0,0.3096,-6.948959E-05,4.644,0
