X[s],"Trigno IM sensor 3: EMG 3 (IM)",X[s],"Trigno IM sensor 3: Mag 3.Z (IM)",X[s],"Trigno IM sensor 4: EMG 4 (IM)",X[s],"Trigno IM sensor 4: Mag 4.Z (IM)"
0.0675,-4.36408E-06,1.0125,121,0.0675,5.169757E-05,1.0125,2
0.0684,-5.035477E-06,1.026,121,0.0684,3.961242E-05,1.026,0
0.0693,1.208515E-05,1.0395,119,0.0693,-9.399558E-06,1.0395,-1
0.0702,-1.644922E-05,1.053,121,0.0702,3.021286E-06,1.053,-2
0.0711,-3.155566E-05,1.0665,121,0.0711,1.040665E-05,1.0665,0
0.072,-1.846342E-05,1.08,121,0.072,-1.947051E-05,1.08,0
0.0729,-1.846342E-05,1.0935,121,0.0729,-3.927672E-05,1.0935,0
0.07380001,-2.887007E-05,1.107,120,0.07380001,2.1149E-05,1.107,0
0.07470001,-9.735256E-06,1.1205,121,0.07470001,-2.685588E-06,1.1205,0
0.0756,-1.007095E-06,1.134,120,0.0756,-4.196231E-05,1.134,-1
0.0765,-1.174945E-05,1.1475,120,0.0765,1.678492E-05,1.1475,0
0.0774,1.678492E-06,1.161,120,0.0774,2.1149E-05,1.161,1
0.0783,-1.409934E-05,1.1745,120,0.0783,-3.457694E-05,1.1745,0
0.0792,1.812772E-05,1.188,120,0.0792,-3.793393E-05,1.188,-1
0.0801,8.056763E-06,1.2015,119,0.0801,-5.706874E-06,1.2015,-1
0.081,7.049668E-06,1.215,119,0.081,-2.786297E-05,1.215,-1
0.0819,1.510643E-05,1.2285,122,0.0819,-2.1149E-05,1.2285,1
0.0828,-3.692683E-06,1.242,120,0.0828,-5.941863E-05,1.242,0
0.0837,-3.021286E-06,1.2555,120,0.0837,-3.457694E-05,1.2555,-1
0.0846,-1.779202E-05,1.269,121,0.0846,-2.652018E-05,1.269,0
0.0855,-3.021286E-06,1.2825,120,0.0855,-4.800488E-05,1.2825,2
0.0864,2.081331E-05,1.296,120,0.0864,-5.404745E-05,1.296,-3
0.0873,-1.712062E-05,1.3095,120,0.0873,1.309224E-05,1.3095,-1
0.0882,-9.735256E-06,1.323,119,0.0882,6.713969E-07,1.323,0
0.0891,3.155566E-05,1.3365,120,0.0891,-5.807584E-05,1.3365,2
0.09,-3.356985E-07,1.35,119,0.09,-1.510643E-05,1.35,-1
0.0909,-2.652018E-05,1.3635,120,0.0909,-2.014191E-06,1.3635,1
0.0918,-2.987716E-05,1.377,120,0.0918,-5.136187E-05,1.377,0
0.0927,-2.18204E-05,1.3905,120,0.0927,-4.33051E-05,1.3905,-1
0.0936,-3.558404E-05,1.404,120,0.0936,-2.685588E-06,1.404,0
0.09450001,-2.316319E-05,1.4175,119,0.09450001,-1.779202E-05,1.4175,-3
0.09540001,-6.713969E-07,1.431,122,0.09540001,-3.088426E-05,1.431,3
0.09630001,-1.040665E-05,1.4445,121,0.09630001,-4.666209E-05,1.4445,-1
0.0972,-3.692683E-06,1.458,122,0.0972,-1.779202E-05,1.458,0
0.0981,-3.692683E-06,1.4715,122,0.0981,1.678492E-06,1.4715,0
0.099,-2.18204E-05,1.485,121,0.099,-3.793393E-05,1.485,1
0.0999,-7.385367E-06,1.4985,121,0.0999,-5.471885E-05,1.4985,-1
0.1008,-1.242084E-05,1.512,121,0.1008,5.035477E-06,1.512,1
0.1017,-2.21561E-05,1.5255,121,0.1017,-2.081331E-05,1.5255,1
0.1026,-6.378271E-06,1.539,121,0.1026,-6.076142E-05,1.539,2
0.1035,-3.021286E-06,1.5525,122,0.1035,-1.242084E-05,1.5525,-1
0.1044,2.786297E-05,1.566,122,0.1044,4.028382E-06,1.566,0
0.1053,2.349889E-06,1.5795,121,0.1053,-3.390555E-05,1.5795,0
0.1062,3.121996E-05,1.593,122,0.1062,-1.376364E-05,1.593,2
0.1071,9.735256E-06,1.6065,122,0.1071,8.392462E-06,1.6065,2
0.108,-5.706874E-06,1.62,121,0.108,-5.035477E-06,1.62,3
0.1089,6.378271E-06,1.6335,120,0.1089,-1.242084E-05,1.6335,-1
0.1098,1.947051E-05,1.647,120,0.1098,-2.18204E-05,1.647,-1
0.1107,-1.510643E-05,1.6605,121,0.1107,-1.376364E-05,1.6605,0
0.1116,-1.208515E-05,1.674,120,0.1116,3.692683E-06,1.674,1
0.1125,1.644922E-05,1.6875,120,0.1125,-2.484169E-05,1.6875,-1
0.1134,-3.692683E-06,1.701,119,0.1134,-4.632639E-05,1.701,0
0.1143,-1.644922E-05,1.7145,120,0.1143,1.678492E-06,1.7145,0
0.1152,-1.544213E-05,1.728,122,0.1152,-1.443504E-05,1.728,-1
0.1161,-5.035477E-06,1.7415,121,0.1161,-5.740444E-05,1.7415,0
0.117,-1.913481E-05,1.755,120,0.117,-9.735256E-06,1.755,0
0.1179,-3.289845E-05,1.7685,121,0.1179,1.107805E-05,1.7685,0
0.1188,-2.652018E-05,1.782,121,0.1188,-4.196231E-05,1.782,0
0.1197,-4.028382E-05,1.7955,121,0.1197,-4.699779E-05,1.7955,-2
0.1206,-4.095522E-05,1.809,120,0.1206,-2.685588E-06,1.809,0
0.1215,-2.349889E-06,1.8225,121,0.1215,-3.356985E-07,1.8225,2
0.1224,-1.040665E-05,1.836,121,0.1224,-2.21561E-05,1.836,-2
0.1233,9.735256E-06,1.8495,121,0.1233,-4.733349E-05,1.8495,0
0.1242,3.054856E-05,1.863,120,0.1242,-1.779202E-05,1.863,0
0.1251,2.920577E-05,1.8765,120,0.1251,4.36408E-06,1.8765,-1
0.126,5.706874E-06,1.89,120,0.126,-3.424125E-05,1.89,0
0.1269,6.042573E-06,1.9035,121,0.1269,-4.599069E-05,1.9035,0
0.1278,-6.713969E-07,1.917,122,0.1278,8.728161E-06,1.917,-2
0.1287,-3.356985E-07,1.9305,121,0.1287,-5.706874E-06,1.9305,1
0.1296,2.014191E-06,1.944,119,0.1296,-3.793393E-05,1.944,0
0.1305,5.035477E-06,1.9575,120,0.1305,-3.692683E-06,1.9575,0
0.1314,-1.812772E-05,1.971,120,0.1314,1.913481E-05,1.971,1
0.1323,-1.275654E-05,1.9845,120,0.1323,-2.18204E-05,1.9845,2
0.1332,4.36408E-06,1.998,119,0.1332,-1.107805E-05,1.998,-1
0.1341,-3.121996E-05,2.0115,119,0.1341,1.913481E-05,2.0115,1
0.135,-3.356985E-05,2.025,120,0.135,6.713969E-07,2.025,0
0.1359,-1.913481E-05,2.0385,121,0.1359,-1.477073E-05,2.0385,0
0.1368,-9.735256E-06,2.052,120,0.1368,-1.980621E-05,2.052,2
0.1377,-1.812772E-05,2.0655,120,0.1377,-8.728161E-06,2.0655,-1
0.1386,-1.376364E-05,2.079,121,0.1386,2.349889E-06,2.079,-1
0.1395,-2.551309E-05,2.0925,120,0.1395,-1.174945E-05,2.0925,1
0.1404,-6.042573E-06,2.106,120,0.1404,-3.424125E-05,2.106,1
0.1413,-1.913481E-05,2.1195,120,0.1413,1.275654E-05,2.1195,0
0.1422,-7.049668E-06,2.133,121,0.1422,-2.685588E-06,2.133,1
0.1431,1.208515E-05,2.1465,120,0.1431,-5.069047E-05,2.1465,1
0.144,4.028382E-06,2.16,119,0.144,-1.376364E-05,2.16,0
0.1449,1.577783E-05,2.1735,120,0.1449,-5.706874E-06,2.1735,0
0.1458,-7.721065E-06,2.187,120,0.1458,-4.632639E-05,2.187,-3
0.1467,-1.577783E-05,2.2005,120,0.1467,-4.599069E-05,2.2005,-1
0.1476,-9.735256E-06,2.214,119,0.1476,-9.735256E-06,2.214,0
0.1485,-1.174945E-05,2.2275,120,0.1485,-3.356985E-06,2.2275,-2
0.1494,-3.021286E-06,2.241,119,0.1494,-1.644922E-05,2.241,0
0.1503,2.316319E-05,2.2545,120,0.1503,-4.968337E-05,2.2545,0
0.1512,1.242084E-05,2.268,119,0.1512,-2.819867E-05,2.268,1
0.1521,1.712062E-05,2.2815,119,0.1521,-6.713969E-07,2.2815,1
0.153,1.644922E-05,2.295,119,0.153,-2.786297E-05,2.295,1
0.1539,1.980621E-05,2.3085,119,0.1539,-3.289845E-05,2.3085,2
