X[s],"Trigno IM sensor 3: EMG 3 (IM)",X[s],"Trigno IM sensor 3: Mag 3.Z (IM)",X[s],"Trigno IM sensor 4: EMG 4 (IM)",X[s],"Trigno IM sensor 4: Mag 4.Z (IM)"
0.000000,-9.735256E-06,0.000000,120,0.000000,-2.954147E-05,0.000000,1
0.0009,-1.510643E-05,0.0135,120,0.0009,1.107805E-05,0.0135,0
0.0018,-1.510643E-05,0.027,120,0.0018,2.383459E-05,0.027,-1
0.0027,-1.678492E-06,0.0405,121,0.0027,9.063859E-06,0.0405,0
0.0036,-1.577783E-05,0.054,119,0.0036,8.728161E-06,0.054,-3
0.0045,-1.376364E-05,0.0675,120,0.0045,3.356985E-06,0.0675,0
0.0054,-2.484169E-05,0.081,120,0.0054,7.049668E-06,0.081,-3
0.0063,-2.014191E-05,0.0945,121,0.0063,4.36408E-06,0.0945,-1
0.0072,7.721065E-06,0.108,120,0.0072,-8.392462E-06,0.108,1
0.0081,-2.014191E-06,0.1215,119,0.0081,-3.256275E-05,0.1215,-1
0.009000001,-1.846342E-05,0.135,119,0.009000001,-4.666209E-05,0.135,-1
0.0099,2.24918E-05,0.1485,119,0.0099,-4.666209E-05,0.1485,0
0.0108,2.484169E-05,0.162,121,0.0108,-2.786297E-05,0.162,-2
0.0117,-1.342794E-06,0.1755,120,0.0117,-3.558404E-05,0.1755,2
0.0126,1.779202E-05,0.189,119,0.0126,-2.987716E-05,0.189,0
0.0135,1.309224E-05,0.2025,119,0.0135,-2.316319E-05,0.2025,-1
0.0144,-4.699779E-06,0.216,118,0.0144,-4.263371E-05,0.216,0
0.0153,-3.021286E-06,0.2295,120,0.0153,-4.129091E-05,0.2295,0
0.0162,-4.699779E-06,0.243,118,0.0162,-4.196231E-05,0.243,-1
0.0171,-4.162661E-05,0.2565,121,0.0171,-4.36408E-05,0.2565,2
0.018,-5.203327E-05,0.27,117,0.018,-3.021286E-05,0.27,-1
0.0189,-2.450599E-05,0.2835,119,0.0189,-2.584878E-05,0.2835,-3
0.0198,-1.577783E-05,0.297,119,0.0198,-3.121996E-05,0.297,-2
0.0207,-3.591974E-05,0.3105,120,0.0207,-1.644922E-05,0.3105,1
0.0216,-1.443504E-05,0.324,120,0.0216,-2.987716E-05,0.324,1
0.0225,-9.735256E-06,0.3375,119,0.0225,-1.812772E-05,0.3375,0
0.0234,1.040665E-05,0.351,120,0.0234,-2.517739E-05,0.351,1
0.0243,-7.049668E-06,0.3645,118,0.0243,-4.733349E-05,0.3645,-1
0.0252,-2.987716E-05,0.378,119,0.0252,-3.524834E-05,0.378,0
0.0261,-2.047761E-05,0.3915,119,0.0261,-2.18204E-05,0.3915,0
0.027,-7.049668E-06,0.405,120,0.027,-2.652018E-05,0.405,0
0.0279,-1.107805E-05,0.4185,119,0.0279,-2.349889E-05,0.4185,-3
0.0288,-2.417029E-05,0.432,119,0.0288,-3.457694E-05,0.432,2
0.0297,-5.035477E-06,0.4455,120,0.0297,-2.28275E-05,0.4455,0
0.0306,-3.121996E-05,0.459,120,0.0306,1.644922E-05,0.459,1
0.0315,-1.644922E-05,0.4725,121,0.0315,-2.383459E-05,0.4725,0
0.0324,-3.356985E-06,0.486,119,0.0324,-3.390555E-05,0.486,-2
0.0333,-2.316319E-05,0.4995,119,0.0333,7.721065E-06,0.4995,-1
0.0342,-1.174945E-05,0.513,119,0.0342,-1.443504E-05,0.513,-1
0.0351,2.349889E-06,0.5265,119,0.0351,-5.136187E-05,0.5265,0
0.036,-3.356985E-07,0.54,119,0.036,-6.378271E-06,0.54,1
0.0369,2.584878E-05,0.5535,120,0.0369,-7.721065E-06,0.5535,2
0.0378,1.040665E-05,0.567,119,0.0378,-4.33051E-05,0.567,-1
0.0387,2.517739E-05,0.5805,120,0.0387,-1.846342E-05,0.5805,0
0.0396,5.706874E-06,0.594,119,0.0396,2.014191E-06,0.594,-1
0.0405,1.947051E-05,0.6075,119,0.0405,-9.735256E-06,0.6075,0
0.0414,2.081331E-05,0.621,120,0.0414,-1.913481E-05,0.621,-1
0.0423,1.174945E-05,0.6345,120,0.0423,-2.484169E-05,0.6345,-1
0.0432,7.721065E-06,0.648,121,0.0432,-4.028382E-06,0.648,0
0.0441,-5.438316E-05,0.6615,120,0.0441,-2.987716E-05,0.6615,0
0.045,-3.726253E-05,0.675,120,0.045,-4.934768E-05,0.675,-3
0.0459,-1.309224E-05,0.6885,119,0.0459,-5.471885E-05,0.6885,0
0.0468,-3.659113E-05,0.702,120,0.0468,-2.349889E-06,0.702,-1
0.0477,-2.28275E-05,0.7155,121,0.0477,-2.081331E-05,0.7155,0
0.0486,1.544213E-05,0.729,120,0.0486,-5.304036E-05,0.729,-1
0.0495,-2.316319E-05,0.7425,119,0.0495,1.443504E-05,0.7425,-2
0.0504,3.021286E-06,0.756,119,0.0504,2.1149E-05,0.756,-2
0.0513,-3.021286E-06,0.7695,120,0.0513,-3.054856E-05,0.7695,-3
0.0522,-3.692683E-06,0.783,120,0.0522,-5.035477E-06,0.783,0
0.0531,-1.007095E-05,0.7965,120,0.0531,1.980621E-05,0.7965,-3
0.054,-1.510643E-05,0.81,121,0.054,2.349889E-06,0.81,-2
0.0549,-5.706874E-06,0.8235,120,0.0549,5.706874E-06,0.8235,-3
0.0558,-3.021286E-06,0.837,120,0.0558,-3.256275E-05,0.837,1
0.0567,3.356985E-06,0.8505,121,0.0567,-2.349889E-06,0.8505,0
0.0576,6.713969E-06,0.864,120,0.0576,2.014191E-05,0.864,-1
0.0585,-1.644922E-05,0.8775,120,0.0585,-4.028382E-06,0.8775,0
0.0594,-1.644922E-05,0.891,122,0.0594,-5.337606E-05,0.891,0
