X[s],"Trigno IM sensor 3: EMG 3 (IM)",X[s],"Trigno IM sensor 3: Mag 3.Z (IM)",X[s],"Trigno IM sensor 4: EMG 4 (IM)",X[s],"Trigno IM sensor 4: Mag 4.Z (IM)"
0.000000,-0.0001067521,0.000000,46,0.000000,-0.0002789654,0.000000,100
0.0009,-0.0001111162,0.0135,46,0.0009,-0.000531075,0.0135,99
0.0018,-0.0001238727,0.027,45,0.0018,-0.0006136568,0.027,102
0.0027,-0.0001433432,0.0405,45,0.0027,-0.0005851224,0.0405,103
0.0036,-6.54612E-05,0.054,45,0.0036,-0.0005371176,0.054,95
0.0045,8.761731E-05,0.0675,44,0.0045,-1.242084E-05,0.0675,100
0.0054,0.000144686,0.081,43,0.0054,0.0008076906,0.081,102
0.0063,0.000119173,0.0945,46,0.0063,0.0008926223,0.0945,100
0.0072,6.6804E-05,0.108,46,0.0072,0.0004813916,0.108,101
0.0081,6.54612E-05,0.1215,45,0.0081,0.0002574807,0.1215,100
0.009000001,0.0001386435,0.135,44,0.009000001,9.735256E-05,0.135,97
0.0099,0.0001846342,0.1485,44,0.0099,1.309224E-05,0.1485,100
0.0108,3.524834E-05,0.162,45,0.0108,-2.652018E-05,0.162,98
0.0117,-8.426032E-05,0.1755,45,0.0117,-9.903105E-05,0.1755,101
0.0126,-9.030289E-05,0.189,45,0.0126,-0.0001225299,0.189,97
0.0135,-0.0001111162,0.2025,45,0.0135,-0.0001554284,0.2025,100
0.0144,-8.69459E-05,0.216,46,0.0144,-0.0002054475,0.216,103
0.0153,2.551309E-05,0.2295,45,0.0153,-0.000148043,0.2295,97
0.0162,8.426032E-05,0.243,44,0.0162,-0.0001279011,0.243,100
0.0171,-3.524834E-05,0.2565,45,0.0171,-0.0001215228,0.2565,101
0.018,-7.721065E-06,0.27,45,0.018,-0.000119173,0.27,100
0.0189,1.846342E-05,0.2835,45,0.0189,-0.0001248798,0.2835,100
0.0198,7.620356E-05,0.297,46,0.0198,-9.735256E-05,0.297,97
