X[s],"Trigno IM sensor 3: EMG 3 (IM)",X[s],"Trigno IM sensor 3: Mag 3.Z (IM)",X[s],"Trigno IM sensor 4: EMG 4 (IM)",X[s],"Trigno IM sensor 4: Mag 4.Z (IM)"
0.000000,5.673304E-05,0.000000,40,0.000000,0.0001846342,0.000000,104
0.0009,0.0001097734,0.0135,40,0.0009,0.0001983978,0.0135,104
0.0018,0.0001272297,0.027,40,0.0018,0.0001084306,0.027,102
0.0027,0.0001715419,0.0405,40,0.0027,3.323415E-05,0.0405,103
0.0036,0.0001279011,0.054,39,0.0036,-4.028382E-06,0.054,105
0.0045,0.0001242084,0.0675,38,0.0045,-2.987716E-05,0.0675,100
0.0054,0.0001346151,0.081,40,0.0054,-3.021286E-05,0.081,98
0.0063,0.0001373007,0.0945,39,0.0063,-6.344701E-05,0.0945,100
0.0072,9.970245E-05,0.108,39,0.0072,-8.661021E-05,0.108,103
0.0081,9.903105E-05,0.1215,39,0.0081,-0.0001080949,0.1215,102
0.009000001,0.0001352865,0.135,39,0.009000001,-0.0001292439,0.135,103
0.0099,0.0001762417,0.1485,40,0.0099,-0.0001409934,0.1485,101
0.0108,0.0001943694,0.162,39,0.0108,-0.0001530785,0.162,98
0.0117,0.0001681849,0.1755,40,0.0117,-0.0001386435,0.1755,100
0.0126,0.0001591211,0.189,39,0.0126,-0.000123537,0.189,101
0.0135,0.0001084306,0.2025,39,0.0135,-0.0001101091,0.2025,103
0.0144,0.0001426719,0.216,38,0.0144,-9.668116E-05,0.216,99
0.0153,0.0001188373,0.2295,40,0.0153,-4.968337E-05,0.2295,102
0.0162,1.678492E-06,0.243,38,0.0162,-6.210422E-05,0.243,97
0.0171,-7.821774E-05,0.2565,40,0.0171,-5.740444E-05,0.2565,103
0.018,-1.846342E-05,0.27,39,0.018,-4.36408E-05,0.27,101
0.0189,-4.733349E-05,0.2835,39,0.0189,-6.915389E-05,0.2835,103
0.0198,-4.129091E-05,0.297,40,0.0198,-5.841154E-05,0.297,101
0.0207,3.356985E-05,0.3105,40,0.0207,0,0.3105,104
0.0216,-1.947051E-05,0.324,40,0.0216,-1.544213E-05,0.324,101
0.0225,-5.941863E-05,0.3375,41,0.0225,-5.740444E-05,0.3375,103
0.0234,-1.510643E-05,0.351,40,0.0234,-2.618448E-05,0.351,102
0.0243,-5.337606E-05,0.3645,41,0.0243,-3.289845E-05,0.3645,104
0.0252,-3.524834E-05,0.378,39,0.0252,-1.678492E-05,0.378,102
0.0261,-6.478981E-05,0.3915,41,0.0261,1.040665E-05,0.3915,102
0.027,-4.162661E-05,0.405,40,0.027,6.411841E-05,0.405,99
0.0279,-7.956054E-05,0.4185,41,0.0279,8.090334E-05,0.4185,102
0.0288,-2.047761E-05,0.432,41,0.0288,1.275654E-05,0.432,100
0.0297,1.510643E-05,0.4455,40,0.0297,9.063859E-06,0.4455,103
0.0306,-2.551309E-05,0.459,39,0.0306,3.692683E-06,0.459,104
0.0315,2.652018E-05,0.4725,39,0.0315,-1.174945E-05,0.4725,102
0.0324,5.572595E-05,0.486,40,0.0324,-4.33051E-05,0.486,102
0.0333,-2.584878E-05,0.4995,39,0.0333,-8.392462E-06,0.4995,103
0.0342,-2.18204E-05,0.513,41,0.0342,-1.107805E-05,0.513,102
0.0351,4.934768E-05,0.5265,40,0.0351,-4.39765E-05,0.5265,100
0.036,1.980621E-05,0.54,40,0.036,1.309224E-05,0.54,102
0.0369,-4.834058E-05,0.5535,41,0.0369,1.980621E-05,0.5535,107
0.0378,-1.107805E-05,0.567,41,0.0378,-1.779202E-05,0.567,102
0.0387,6.814679E-05,0.5805,40,0.0387,-2.987716E-05,0.5805,103
0.0396,-2.21561E-05,0.594,39,0.0396,1.040665E-05,0.594,102
0.0405,-4.867628E-05,0.6075,40,0.0405,-1.074235E-05,0.6075,98
0.0414,-3.860533E-05,0.621,39,0.0414,-3.961242E-05,0.621,102
0.0423,-2.24918E-05,0.6345,38,0.0423,-7.553216E-05,0.6345,98
0.0432,-5.069047E-05,0.648,39,0.0432,-8.090334E-05,0.648,102
0.0441,-0.0001164874,0.6615,40,0.0441,-8.157473E-05,0.6615,105
0.045,-5.774014E-05,0.675,40,0.045,-0.0001185016,0.675,103
0.0459,1.174945E-05,0.6885,39,0.0459,-0.0001584497,0.6885,102
0.0468,-4.901198E-05,0.702,40,0.0468,-0.0001245441,0.702,102
0.0477,-1.007095E-06,0.7155,40,0.0477,-0.0001010452,0.7155,101
0.0486,5.035477E-06,0.729,39,0.0486,-9.298848E-05,0.729,103
0.0495,-0.0001084306,0.7425,39,0.0495,-9.198138E-05,0.7425,106
0.0504,-1.980621E-05,0.756,40,0.0504,-4.36408E-05,0.756,103
0.0513,3.189136E-05,0.7695,40,0.0513,1.745632E-05,0.7695,103
0.0522,-3.088426E-05,0.783,39,0.0522,7.183947E-05,0.783,104
0.0531,-9.903105E-05,0.7965,38,0.0531,7.888914E-05,0.7965,102
0.054,-0.0001070878,0.81,39,0.054,3.826963E-05,0.81,103
0.0549,-6.076142E-05,0.8235,40,0.0549,2.652018E-05,0.8235,104
0.0558,4.162661E-05,0.837,40,0.0558,1.577783E-05,0.837,103
0.0567,-4.33051E-05,0.8505,39,0.0567,2.1149E-05,0.8505,102
0.0576,-4.36408E-06,0.864,40,0.0576,5.035477E-05,0.864,103
0.0585,4.968337E-05,0.8775,40,0.0585,2.719158E-05,0.8775,105
0.0594,-1.141375E-05,0.891,39,0.0594,5.774014E-05,0.891,101
0.0603,-0.0001104448,0.9045,39,0.0603,0.0001003738,0.9045,100
0.0612,-4.666209E-05,0.918,39,0.0612,5.807584E-05,0.918,104
