X[s],"Trigno IM sensor 3: EMG 3 (IM)",X[s],"Trigno IM sensor 3: Mag 3.Z (IM)",X[s],"Trigno IM sensor 4: EMG 4 (IM)",X[s],"Trigno IM sensor 4: Mag 4.Z (IM)"
0.000000,-3.356985E-07,0.000000,119,0.000000,0,0.000000,0
0.0009,1.309224E-05,0.0135,119,0.0009,0,0.0135,0
0.0018,-6.042573E-06,0.027,120,0.0018,0,0.027,0
0.0027,-1.107805E-05,0.0405,119,0.0027,0,0.0405,0
0.0036,5.035477E-06,0.054,119,0.0036,0,0.054,0
0.0045,-8.728161E-06,0.0675,118,0.0045,0,0.0675,0
0.0054,-2.786297E-05,0.081,118,0.0054,0,0.081,1
0.0063,7.385367E-06,0.0945,119,0.0063,0,0.0945,0
0.0072,2.652018E-05,0.108,118,0.0072,0,0.108,-1
0.0081,1.242084E-05,0.1215,119,0.0081,0,0.1215,0
0.009000001,1.443504E-05,0.135,118,0.009000001,0,0.135,0
0.0099,3.189136E-05,0.1485,118,0.0099,0,0.1485,1
0.0108,3.155566E-05,0.162,119,0.0108,0,0.162,-1
0.0117,9.399558E-06,0.1755,119,0.0117,0,0.1755,0
0.0126,1.577783E-05,0.189,118,0.0126,0,0.189,0
0.0135,1.577783E-05,0.2025,119,0.0135,0,0.2025,0
0.0144,-1.242084E-05,0.216,119,0.0144,0,0.216,-1
0.0153,-3.021286E-06,0.2295,119,0.0153,0,0.2295,0
0.0162,1.040665E-05,0.243,119,0.0162,0,0.243,-1
0.0171,-6.042573E-05,0.2565,118,0.0171,0,0.2565,3
0.018,-4.666209E-05,0.27,119,0.018,0,0.27,0
0.0189,-2.18204E-05,0.2835,118,0.0189,0,0.2835,0
0.0198,-2.28275E-05,0.297,118,0.0198,0,0.297,2
0.0207,0,0.3105,118,0.0207,0,0.3105,0
0.0216,-5.706874E-06,0.324,118,0.0216,0,0.324,0
0.0225,-2.081331E-05,0.3375,117,0.0225,0,0.3375,1
0.0234,-4.36408E-06,0.351,118,0.0234,0,0.351,0
0.0243,-2.014191E-05,0.3645,118,0.0243,0,0.3645,0
0.0252,3.054856E-05,0.378,117,0.0252,0,0.378,0
0.0261,1.208515E-05,0.3915,117,0.0261,0,0.3915,0
0.027,-3.356985E-07,0.405,118,0.027,0,0.405,1
0.0279,3.021286E-06,0.4185,118,0.0279,0,0.4185,-2
0.0288,-2.349889E-06,0.432,118,0.0288,0,0.432,0
0.0297,9.735256E-06,0.4455,119,0.0297,0,0.4455,-1
0.0306,1.309224E-05,0.459,119,0.0306,0,0.459,0
0.0315,-1.242084E-05,0.4725,118,0.0315,0,0.4725,0
0.0324,-1.107805E-05,0.486,118,0.0324,0,0.486,1
0.0333,-1.544213E-05,0.4995,118,0.0333,0,0.4995,-1
0.0342,-2.584878E-05,0.513,119,0.0342,0,0.513,-1
0.0351,-7.385367E-06,0.5265,118,0.0351,0,0.5265,0
0.036,-8.728161E-06,0.54,118,0.036,0,0.54,0
0.0369,-7.721065E-06,0.5535,118,0.0369,0,0.5535,-5
0.0378,-1.309224E-05,0.567,119,0.0378,0,0.567,0
0.0387,1.980621E-05,0.5805,119,0.0387,0,0.5805,2
0.0396,-1.745632E-05,0.594,118,0.0396,0,0.594,-1
0.0405,-2.618448E-05,0.6075,118,0.0405,0,0.6075,0
0.0414,-2.920577E-05,0.621,118,0.0414,0,0.621,2
0.0423,-6.378271E-06,0.6345,118,0.0423,0,0.6345,0
0.0432,-2.18204E-05,0.648,118,0.0432,0,0.648,0
0.0441,-2.719158E-05,0.6615,118,0.0441,0,0.6615,-1
0.045,-2.719158E-05,0.675,118,0.045,0,0.675,0
0.0459,-2.987716E-05,0.6885,118,0.0459,0,0.6885,0
0.0468,-2.786297E-05,0.702,119,0.0468,0,0.702,0
0.0477,1.678492E-06,0.7155,119,0.0477,0,0.7155,1
0.0486,-3.692683E-06,0.729,118,0.0486,0,0.729,0
0.0495,-3.256275E-05,0.7425,118,0.0495,0,0.7425,0
0.0504,-2.652018E-05,0.756,117,0.0504,0,0.756,0
0.0513,-3.726253E-05,0.7695,117,0.0513,0,0.7695,-1
0.0522,-6.814679E-05,0.783,117,0.0522,0,0.783,-1
0.0531,-2.752728E-05,0.7965,118,0.0531,0,0.7965,0
0.054,-4.699779E-06,0.81,118,0.054,0,0.81,0
0.0549,2.987716E-05,0.8235,117,0.0549,0,0.8235,0
0.0558,2.954147E-05,0.837,119,0.0558,0,0.837,-1
0.0567,2.383459E-05,0.8505,120,0.0567,0,0.8505,-1
0.0576,3.424125E-05,0.864,119,0.0576,0,0.864,0
0.0585,1.846342E-05,0.8775,119,0.0585,0,0.8775,-2
0.0594,1.040665E-05,0.891,119,0.0594,0,0.891,0
0.0603,-6.378271E-06,0.9045,120,0.0603,0,0.9045,1
0.0612,-2.18204E-05,0.918,120,0.0612,0,0.918,-1
0.0621,1.007095E-05,0.9315,118,0.0621,0,0.9315,0
0.063,7.385367E-06,0.945,119,0.063,0,0.945,-2
0.0639,-3.356985E-07,0.9585,118,0.0639,0,0.9585,2
0.0648,3.692683E-06,0.972,120,0.0648,0,0.972,-4
0.0657,-1.577783E-05,0.9855,119,0.0657,0,0.9855,-2
0.0666,-3.256275E-05,0.999,119,0.0666,0,0.999,-1
0.0675,-2.081331E-05,1.0125,119,0.0675,8.056763E-06,1.0125,-3
0.0684,-8.392462E-06,1.026,119,0.0684,1.409934E-05,1.026,0
0.0693,-1.678492E-05,1.0395,119,0.0693,3.088426E-05,1.0395,0
0.0702,-3.356985E-07,1.053,120,0.0702,1.577783E-05,1.053,0
0.0711,1.812772E-05,1.0665,117,0.0711,-1.242084E-05,1.0665,-1
0.072,-1.242084E-05,1.08,119,0.072,-8.392462E-06,1.08,0
0.0729,1.007095E-06,1.0935,119,0.0729,3.356985E-06,1.0935,-1
0.07380001,2.24918E-05,1.107,119,0.07380001,-1.544213E-05,1.107,0
