X[s],"Trigno IM sensor 3: EMG 3 (IM)",X[s],"Trigno IM sensor 3: Mag 3.Z (IM)",X[s],"Trigno IM sensor 4: EMG 4 (IM)",X[s],"Trigno IM sensor 4: Mag 4.Z (IM)"
0.1116,-5.035477E-06,1.674,120,0.1116,1.040665E-05,1.674,4
0.1125,5.706874E-06,1.6875,120,0.1125,-1.577783E-05,1.6875,2
0.1134,5.807584E-05,1.701,120,0.1134,-5.471885E-05,1.701,3
0.1143,6.277562E-05,1.7145,120,0.1143,1.510643E-05,1.7145,1
0.1152,3.994812E-05,1.728,120,0.1152,-1.275654E-05,1.728,1
0.1161,3.155566E-05,1.7415,120,0.1161,-7.284657E-05,1.7415,6
0.117,2.21561E-05,1.755,120,0.117,-3.692683E-06,1.755,0
0.1179,3.390555E-05,1.7685,120,0.1179,4.699779E-06,1.7685,3
0.1188,2.887007E-05,1.782,120,0.1188,-3.726253E-05,1.782,2
0.1197,3.659113E-05,1.7955,120,0.1197,-3.994812E-05,1.7955,3
0.1206,3.424125E-05,1.809,119,0.1206,8.056763E-06,1.809,3
0.1215,5.001907E-05,1.8225,120,0.1215,-6.378271E-06,1.8225,2
0.1224,7.049668E-06,1.836,120,0.1224,-2.920577E-05,1.836,3
0.1233,-7.049668E-06,1.8495,120,0.1233,-7.687495E-05,1.8495,2
0.1242,-5.035477E-06,1.863,119,0.1242,-3.054856E-05,1.863,2
0.1251,-4.934768E-05,1.8765,119,0.1251,1.376364E-05,1.8765,2
0.126,-7.922484E-05,1.89,119,0.126,-3.558404E-05,1.89,0
0.1269,-5.404745E-05,1.9035,120,0.1269,-7.016098E-05,1.9035,2
0.1278,-4.53193E-05,1.917,120,0.1278,1.107805E-05,1.917,1
0.1287,-6.54612E-05,1.9305,121,0.1287,2.014191E-06,1.9305,3
0.1296,-3.457694E-05,1.944,120,0.1296,-7.217517E-05,1.944,1
0.1305,2.28275E-05,1.9575,121,0.1305,3.692683E-06,1.9575,2
0.1314,5.975433E-05,1.971,120,0.1314,7.049668E-06,1.971,0
0.1323,5.069047E-05,1.9845,120,0.1323,-6.411841E-05,1.9845,4
0.1332,5.706874E-06,1.998,119,0.1332,-2.719158E-05,1.998,2
0.1341,-2.383459E-05,2.0115,119,0.1341,1.141375E-05,2.0115,0
0.135,-2.18204E-05,2.025,119,0.135,-5.706874E-06,2.025,0
0.1359,-3.121996E-05,2.0385,119,0.1359,-2.450599E-05,2.0385,5
0.1368,-3.558404E-05,2.052,120,0.1368,-4.901198E-05,2.052,2
0.1377,-2.383459E-05,2.0655,118,0.1377,6.378271E-06,2.0655,0
0.1386,-1.678492E-05,2.079,119,0.1386,2.383459E-05,2.079,3
0.1395,-5.706874E-06,2.0925,119,0.1395,-2.18204E-05,2.0925,2
0.1404,-8.056763E-06,2.106,119,0.1404,-4.599069E-05,2.106,3
0.1413,7.721065E-06,2.1195,119,0.1413,1.208515E-05,2.1195,3
0.1422,3.189136E-05,2.133,119,0.1422,3.356985E-07,2.133,2
0.1431,1.309224E-05,2.1465,119,0.1431,-3.356985E-05,2.1465,2
0.144,-2.081331E-05,2.16,119,0.144,2.014191E-06,2.16,2
0.1449,3.659113E-05,2.1735,119,0.1449,-2.987716E-05,2.1735,2
0.1458,3.726253E-05,2.187,119,0.1458,-4.36408E-05,2.187,1
0.1467,-6.210422E-05,2.2005,119,0.1467,4.028382E-06,2.2005,6
0.1476,-3.591974E-05,2.214,119,0.1476,6.076142E-05,2.214,-1
0.1485,-2.24918E-05,2.2275,120,0.1485,6.713969E-06,2.2275,3
0.1494,-2.987716E-05,2.241,119,0.1494,-1.107805E-05,2.241,0
0.1503,-2.21561E-05,2.2545,119,0.1503,-7.855344E-05,2.2545,2
0.1512,3.591974E-05,2.268,119,0.1512,-5.874724E-05,2.268,0
0.1521,3.390555E-05,2.2815,118,0.1521,-2.584878E-05,2.2815,4
0.153,2.081331E-05,2.295,118,0.153,-5.136187E-05,2.295,0
0.1539,2.1149E-05,2.3085,118,0.1539,-9.030289E-05,2.3085,1
0.1548,-1.107805E-05,2.322,119,0.1548,-1.208515E-05,2.322,1
0.1557,-2.24918E-05,2.3355,119,0.1557,3.021286E-06,2.3355,2
0.1566,-2.21561E-05,2.349,119,0.1566,-6.881819E-05,2.349,0
0.1575,-5.673304E-05,2.3625,118,0.1575,7.049668E-06,2.3625,4
0.1584,-4.162661E-05,2.376,118,0.1584,1.409934E-05,2.376,1
0.1593,1.712062E-05,2.3895,117,0.1593,-4.901198E-05,2.3895,1
0.1602,-2.014191E-06,2.403,118,0.1602,2.685588E-06,2.403,0
0.1611,4.699779E-06,2.4165,119,0.1611,2.887007E-05,2.4165,0
0.162,7.721065E-06,2.43,120,0.162,7.721065E-06,2.43,3
0.1629,9.735256E-06,2.4435,119,0.1629,-1.409934E-05,2.4435,1
0.1638,-1.712062E-05,2.457,118,0.1638,-5.102617E-05,2.457,0
0.1647,-3.356985E-07,2.4705,119,0.1647,-3.021286E-06,2.4705,2
0.1656,-1.477073E-05,2.484,119,0.1656,-5.706874E-06,2.484,1
0.1665,-5.136187E-05,2.4975,119,0.1665,-5.740444E-05,2.4975,0
0.1674,-2.316319E-05,2.511,118,0.1674,-6.411841E-05,2.511,3
0.1683,-1.779202E-05,2.5245,119,0.1683,1.342794E-06,2.5245,3
0.1692,-5.471885E-05,2.538,117,0.1692,-1.577783E-05,2.538,2
0.1701,-3.659113E-05,2.5515,119,0.1701,-7.083238E-05,2.5515,1
0.171,6.713969E-07,2.565,118,0.171,5.035477E-06,2.565,6
0.1719,5.035477E-06,2.5785,119,0.1719,2.316319E-05,2.5785,5
0.1728,-1.309224E-05,2.592,119,0.1728,-3.356985E-05,2.592,2
0.1737,2.920577E-05,2.6055,119,0.1737,-2.316319E-05,2.6055,2
0.1746,6.64683E-05,2.619,118,0.1746,3.021286E-06,2.619,0
0.1755,3.927672E-05,2.6325,118,0.1755,-1.007095E-05,2.6325,2
0.1764,1.812772E-05,2.646,120,0.1764,-2.28275E-05,2.646,5
0.1773,1.846342E-05,2.6595,118,0.1773,-5.001907E-05,2.6595,4
0.1782,-1.141375E-05,2.673,119,0.1782,-6.042573E-06,2.673,3
0.1791,-3.054856E-05,2.6865,118,0.1791,3.625543E-05,2.6865,1
0.18,2.349889E-06,2.7,119,0.18,-2.014191E-06,2.7,5
0.1809,0,2.7135,118,0.1809,-3.927672E-05,2.7135,0
0.1818,4.699779E-06,2.727,120,0.1818,3.256275E-05,2.727,4
0.1827,-4.36408E-06,2.7405,119,0.1827,-1.712062E-05,2.7405,1
0.1836,-2.920577E-05,2.754,118,0.1836,-7.754635E-05,2.754,3
0.1845,-3.793393E-05,2.7675,120,0.1845,-5.371176E-06,2.7675,3
0.1854,-6.378271E-05,2.781,118,0.1854,5.035477E-06,2.781,2
0.1863,-5.136187E-05,2.7945,117,0.1863,-7.150377E-05,2.7945,1
0.1872,-1.007095E-06,2.808,117,0.1872,-7.922484E-05,2.808,2
0.1881,-1.242084E-05,2.8215,118,0.1881,-2.484169E-05,2.8215,0
0.189,5.035477E-06,2.835,119,0.189,-3.524834E-05,2.835,1
0.1899,-2.24918E-05,2.8485,119,0.1899,-8.728161E-06,2.8485,2
0.1908,-2.719158E-05,2.862,117,0.1908,-1.376364E-05,2.862,2
0.1917,-2.349889E-06,2.8755,117,0.1917,9.063859E-06,2.8755,2
0.1926,-2.685588E-06,2.889,116,0.1926,3.759823E-05,2.889,4
0.1935,-1.510643E-05,2.9025,116,0.1935,5.706874E-06,2.9025,1
0.1944,7.049668E-06,2.916,117,0.1944,-2.786297E-05,2.916,4
0.1953,-2.21561E-05,2.9295,115,0.1953,2.853437E-05,2.9295,0
0.1962,-1.242084E-05,2.943,116,0.1962,2.349889E-06,2.943,0
0.1971,1.678492E-06,2.9565,117,0.1971,-9.701686E-05,2.9565,1
0.198,-1.678492E-06,2.97,116,0.198,-2.853437E-05,2.97,0
0.1989,-1.812772E-05,2.9835,116,0.1989,-2.316319E-05,2.9835,3
0.1998,-1.309224E-05,2.997,0,0.1998,-7.016098E-05,2.997,0
0.2007,8.056763E-06,3.0105,0,0.2007,8.728161E-06,3.0105,0
0.2016,1.174945E-05,3.024,0,0.2016,7.049668E-05,3.024,0
0.2025,-5.371176E-06,3.0375,0,0.2025,-4.028382E-06,3.0375,0
0.2034,-2.349889E-05,3.051,0,0.2034,-3.256275E-05,3.051,0
0.2043,-2.987716E-05,3.0645,0,0.2043,-5.169757E-05,3.0645,0
0.2052,-2.349889E-05,3.078,0,0.2052,-3.356985E-07,3.078,0
0.2061,-1.678492E-06,3.0915,0,0.2061,1.779202E-05,3.0915,0
0.207,-2.584878E-05,3.105,0,0.207,-2.786297E-05,3.105,0
0.2079,-3.524834E-05,3.1185,0,0.2079,-4.733349E-05,3.1185,0
0.2088,1.712062E-05,3.132,0,0.2088,6.378271E-06,3.132,0
0.2097,1.242084E-05,3.1455,0,0.2097,-4.699779E-06,3.1455,0
0.2106,-3.021286E-05,3.159,0,0.2106,-7.586786E-05,3.159,0
0.2115,-2.349889E-05,3.1725,0,0.2115,6.713969E-07,3.1725,0
0.2124,-1.443504E-05,3.186,0,0.2124,2.081331E-05,3.186,0
0.2133,-2.652018E-05,3.1995,0,0.2133,-5.841154E-05,3.1995,0
0.2142,9.735256E-06,3.213,0,0.2142,-3.390555E-05,3.213,0
0.2151,3.054856E-05,3.2265,0,0.2151,2.316319E-05,3.2265,0
0.216,-1.678492E-05,3.24,0,0.216,-1.678492E-05,3.24,0
0.2169,-7.049668E-06,3.2535,0,0.2169,-2.786297E-05,3.2535,0
0.2178,-1.208515E-05,3.267,0,0.2178,-3.726253E-05,3.267,0
0.2187,2.1149E-05,3.2805,0,0.2187,-1.846342E-05,3.2805,0
0.2196,8.392462E-06,3.294,0,0.2196,-2.316319E-05,3.294,0
0.2205,-2.584878E-05,3.3075,0,0.2205,-5.740444E-05,3.3075,0
0.2214,4.028382E-06,3.321,0,0.2214,-5.807584E-05,3.321,0
0.2223,-1.846342E-05,3.3345,0,0.2223,3.692683E-06,3.3345,0
0.2232,-2.652018E-05,3.348,0,0.2232,-1.678492E-06,3.348,0
0.2241,-4.36408E-06,3.3615,0,0.2241,-7.754635E-05,3.3615,0
0.225,-1.007095E-05,3.375,0,0.225,-1.107805E-05,3.375,0
0.2259,3.121996E-05,3.3885,0,0.2259,2.014191E-06,3.3885,0
0.2268,1.376364E-05,3.402,0,0.2268,-4.901198E-05,3.402,0
0.2277,-6.378271E-06,3.4155,0,0.2277,-4.061952E-05,3.4155,0
0.2286,-5.706874E-06,3.429,0,0.2286,9.735256E-06,3.429,0
0.2295,-6.378271E-06,3.4425,0,0.2295,2.349889E-06,3.4425,0
0.2304,-2.24918E-05,3.456,0,0.2304,-2.551309E-05,3.456,0
0.2313,9.063859E-06,3.4695,0,0.2313,-5.136187E-05,3.4695,0
0.2322,4.263371E-05,3.483,0,0.2322,-5.706874E-06,3.483,0
0.2331,1.040665E-05,3.4965,0,0.2331,1.376364E-05,3.4965,0
0.234,-2.584878E-05,3.51,0,0.234,-3.524834E-05,3.51,0
0.2349,1.644922E-05,3.5235,0,0.2349,-5.136187E-05,3.5235,0
0.2358,4.36408E-06,3.537,0,0.2358,1.846342E-05,3.537,0
0.2367,-1.107805E-05,3.5505,0,0.2367,1.409934E-05,3.5505,0
0.2376,-6.713969E-07,3.564,0,0.2376,-6.74754E-05,3.564,0
0.2385,2.014191E-06,3.5775,0,0.2385,1.779202E-05,3.5775,0
0.2394,-6.378271E-06,3.591,0,0.2394,5.169757E-05,3.591,0
0.2403,3.356985E-06,3.6045,0,0.2403,-1.712062E-05,3.6045,0
0.2412,4.599069E-05,3.618,0,0.2412,1.040665E-05,3.618,0
0.2421,-3.356985E-07,3.6315,0,0.2421,2.786297E-05,3.6315,0
0.243,-6.042573E-06,3.645,0,0.243,-3.558404E-05,3.645,0
0.2439,-2.349889E-06,3.6585,0,0.2439,-3.894102E-05,3.6585,0
0.2448,-4.229801E-05,3.672,0,0.2448,-7.486076E-05,3.672,0
0.2457,-7.083238E-05,3.6855,0,0.2457,-3.323415E-05,3.6855,0
0.2466,-7.754635E-05,3.699,0,0.2466,3.356985E-06,3.699,0
0.2475,-4.800488E-05,3.7125,0,0.2475,-1.309224E-05,3.7125,0
0.2484,-1.745632E-05,3.726,0,0.2484,-4.196231E-05,3.726,0
0.2493,3.927672E-05,3.7395,0,0.2493,2.987716E-05,3.7395,0
0.2502,4.766919E-05,3.753,0,0.2502,4.766919E-05,3.753,0
0.2511,1.141375E-05,3.7665,0,0.2511,-4.766919E-05,3.7665,0
0.252,-1.107805E-05,3.78,0,0.252,-1.712062E-05,3.78,0
0.2529,5.001907E-05,3.7935,0,0.2529,-6.713969E-06,3.7935,0
0.2538,3.726253E-05,3.807,0,0.2538,-5.841154E-05,3.807,0
0.2547,2.517739E-05,3.8205,0,0.2547,-4.028382E-05,3.8205,0
0.2556,1.107805E-05,3.834,0,0.2556,-3.021286E-06,3.834,0
0.2565,1.342794E-05,3.8475,0,0.2565,-6.713969E-07,3.8475,0
0.2574,-1.007095E-06,3.861,0,0.2574,-1.007095E-06,3.861,0
0.2583,1.712062E-05,3.8745,0,0.2583,-5.639734E-05,3.8745,0
0.2592,-1.678492E-06,3.888,0,0.2592,-5.706874E-06,3.888,0
0.2601,-2.21561E-05,3.9015,0,0.2601,3.860533E-05,3.9015,0
0.261,-3.692683E-06,3.915,0,0.261,-2.081331E-05,3.915,0
0.2619,-9.735256E-06,3.9285,0,0.2619,-5.673304E-05,3.9285,0
0.2628,-2.987716E-05,3.942,0,0.2628,1.376364E-05,3.942,0
0.2637,-9.399558E-06,3.9555,0,0.2637,-2.014191E-06,3.9555,0
0.2646,-3.289845E-05,3.969,0,0.2646,-8.224613E-05,3.969,0
0.2655,-5.404745E-05,3.9825,0,0.2655,1.644922E-05,3.9825,0
0.2664,-4.733349E-05,3.996,0,0.2664,5.035477E-06,3.996,0
0.2673,-3.961242E-05,4.0095,0,0.2673,-7.687495E-05,4.0095,0
0.2682,-4.733349E-05,4.023,0,0.2682,-6.344701E-05,4.023,0
0.2691,-5.136187E-05,4.0365,0,0.2691,-9.735256E-06,4.0365,0
0.27,2.21561E-05,4.05,0,0.27,-2.517739E-05,4.05,0
0.2709,4.162661E-05,4.0635,0,0.2709,-1.678492E-06,4.0635,0
0.2718,-4.028382E-06,4.077,0,0.2718,-4.43122E-05,4.077,0
0.2727,-1.342794E-06,4.0905,0,0.2727,-6.713969E-06,4.0905,0
0.2736,-4.699779E-05,4.104,0,0.2736,-6.713969E-07,4.104,0
0.2745,-4.666209E-05,4.1175,0,0.2745,-4.867628E-05,4.1175,0
0.2754,-2.450599E-05,4.131,0,0.2754,-5.236896E-05,4.131,0
0.2763,-1.107805E-05,4.1445,0,0.2763,1.913481E-05,4.1445,0
0.2772,-1.174945E-05,4.158,0,0.2772,1.846342E-05,4.158,0
0.2781,-1.376364E-05,4.1715,0,0.2781,-7.251087E-05,4.1715,0
0.279,-9.735256E-06,4.185,0,0.279,-2.417029E-05,4.185,0
0.2799,4.196231E-05,4.1985,0,0.2799,7.721065E-06,4.1985,0
0.2808,2.1149E-05,4.212,0,0.2808,-5.807584E-05,4.212,0
0.2817,2.719158E-05,4.2255,0,0.2817,-1.174945E-05,4.2255,0
0.2826,9.063859E-06,4.239,0,0.2826,6.210422E-05,4.239,0
0.2835,-1.007095E-06,4.2525,0,0.2835,1.577783E-05,4.2525,0
0.2844,4.028382E-06,4.266,0,0.2844,0,4.266,0
0.2853,7.721065E-06,4.2795,0,0.2853,-5.069047E-05,4.2795,0
0.2862,-5.035477E-06,4.293,0,0.2862,-1.611353E-05,4.293,0
0.2871,-1.107805E-05,4.3065,0,0.2871,3.356985E-06,4.3065,0
0.288,-7.385367E-06,4.32,0,0.288,-3.726253E-05,4.32,0
0.2889,-2.450599E-05,4.3335,0,0.2889,-3.927672E-05,4.3335,0
0.2898,-1.007095E-05,4.347,0,0.2898,2.517739E-05,4.347,0
0.2907,1.040665E-05,4.3605,0,0.2907,-2.047761E-05,4.3605,0
0.2916,-3.356985E-06,4.374,0,0.2916,-8.493171E-05,4.374,0
0.2925,-1.913481E-05,4.3875,0,0.2925,-1.040665E-05,4.3875,0
0.2934,6.378271E-06,4.401,0,0.2934,1.409934E-05,4.401,0
0.2943,7.721065E-06,4.4145,0,0.2943,-5.673304E-05,4.4145,0
0.2952,-1.913481E-05,4.428,0,0.2952,-5.774014E-05,4.428,0
0.2961,-1.174945E-05,4.4415,0,0.2961,1.510643E-05,4.4415,0
0.297,5.371176E-06,4.455,0,0.297,-1.107805E-05,4.455,0
0.2979,4.699779E-06,4.4685,0,0.2979,-2.987716E-05,4.4685,0
0.2988,8.392462E-06,4.482,0,0.2988,-5.337606E-05,4.482,0
0.2997,-1.779202E-05,4.4955,0,0.2997,-1.007095E-06,4.4955,0
0.3006,-4.599069E-05,4.509,0,0.3006,-1.107805E-05,4.509,0
0.3015,-2.685588E-06,4.5225,0,0.3015,-2.450599E-05,4.5225,0
0.3024,5.035477E-06,4.536,0,0.3024,-4.061952E-05,4.536,0
0.3033,-3.558404E-05,4.5495,0,0.3033,1.879912E-05,4.5495,0
0.3042,-4.061952E-05,4.563,0,0.3042,-3.356985E-07,4.563,0
0.3051,-3.558404E-05,4.5765,0,0.3051,-6.042573E-05,4.5765,0
