X[s],"Trigno IM sensor 3: EMG 3 (IM)",X[s],"Trigno IM sensor 3: Mag 3.Z (IM)",X[s],"Trigno IM sensor 4: EMG 4 (IM)",X[s],"Trigno IM sensor 4: Mag 4.Z (IM)"
0.0432,9.735256E-06,0.648,120,0.0432,-1.242084E-05,0.648,3
0.0441,-3.021286E-06,0.6615,119,0.0441,2.383459E-05,0.6615,0
0.045,-5.035477E-06,0.675,118,0.045,-1.309224E-05,0.675,1
0.0459,-2.316319E-05,0.6885,119,0.0459,-5.001907E-05,0.6885,1
0.0468,-3.424125E-05,0.702,119,0.0468,6.713969E-06,0.702,0
0.0477,-1.275654E-05,0.7155,117,0.0477,0,0.7155,0
0.0486,1.678492E-06,0.729,118,0.0486,-3.994812E-05,0.729,1
0.0495,-8.392462E-06,0.7425,117,0.0495,1.712062E-05,0.7425,-1
0.0504,3.121996E-05,0.756,118,0.0504,2.014191E-06,0.756,0
0.0513,2.450599E-05,0.7695,119,0.0513,-4.33051E-05,0.7695,-1
0.0522,-1.678492E-06,0.783,118,0.0522,-4.095522E-05,0.783,0
0.0531,-1.007095E-06,0.7965,118,0.0531,1.342794E-06,0.7965,-1
0.054,1.644922E-05,0.81,118,0.054,-1.913481E-05,0.81,1
0.0549,-1.342794E-05,0.8235,118,0.0549,-3.155566E-05,0.8235,-1
0.0558,-1.745632E-05,0.837,118,0.0558,-4.901198E-05,0.837,1
0.0567,-7.385367E-06,0.8505,119,0.0567,-3.356985E-06,0.8505,-1
0.0576,-4.196231E-05,0.864,119,0.0576,1.913481E-05,0.864,0
0.0585,-2.652018E-05,0.8775,118,0.0585,-8.392462E-06,0.8775,0
0.0594,-3.356985E-07,0.891,118,0.0594,-2.1149E-05,0.891,3
0.0603,-3.323415E-05,0.9045,119,0.0603,1.712062E-05,0.9045,-3
0.0612,-1.846342E-05,0.918,119,0.0612,5.706874E-06,0.918,0
0.0621,1.040665E-05,0.9315,119,0.0621,-4.49836E-05,0.9315,-1
0.063,-1.644922E-05,0.945,119,0.063,-3.356985E-06,0.945,0
0.0639,-6.713969E-07,0.9585,118,0.0639,-6.378271E-06,0.9585,0
0.0648,9.399558E-06,0.972,119,0.0648,-4.263371E-05,0.972,1
0.0657,-6.378271E-06,0.9855,120,0.0657,-3.994812E-05,0.9855,0
0.0666,-2.551309E-05,0.999,119,0.0666,-7.049668E-06,0.999,-1
0.0675,-1.443504E-05,1.0125,119,0.0675,-2.014191E-05,1.0125,0
0.0684,-8.392462E-06,1.026,119,0.0684,-2.618448E-05,1.026,2
0.0693,-1.510643E-05,1.0395,119,0.0693,-5.001907E-05,1.0395,-1
0.0702,2.349889E-06,1.053,119,0.0702,-2.18204E-05,1.053,-1
0.0711,3.759823E-05,1.0665,119,0.0711,7.721065E-06,1.0665,-1
0.072,1.007095E-05,1.08,118,0.072,-2.551309E-05,1.08,0
0.0729,5.706874E-06,1.0935,119,0.0729,-4.934768E-05,1.0935,0
0.07380001,-2.349889E-06,1.107,119,0.07380001,1.342794E-05,1.107,0
0.07470001,-3.021286E-06,1.1205,119,0.07470001,-5.706874E-06,1.1205,0
0.0756,-5.706874E-06,1.134,119,0.0756,-5.874724E-05,1.134,-1
0.0765,1.040665E-05,1.1475,118,0.0765,-6.713969E-07,1.1475,-2
0.0774,-1.879912E-05,1.161,118,0.0774,9.399558E-06,1.161,-1
0.0783,-5.337606E-05,1.1745,119,0.0783,-4.129091E-05,1.1745,-1
0.0792,2.349889E-06,1.188,119,0.0792,-1.309224E-05,1.188,0
0.0801,7.721065E-06,1.2015,120,0.0801,2.24918E-05,1.2015,-1
0.081,-1.174945E-05,1.215,118,0.081,-1.007095E-06,1.215,0
0.0819,6.042573E-06,1.2285,119,0.0819,-2.383459E-05,1.2285,0
0.0828,1.309224E-05,1.242,119,0.0828,-3.994812E-05,1.242,1
0.0837,-3.356985E-06,1.2555,119,0.0837,-5.706874E-06,1.2555,0
0.0846,-3.994812E-05,1.269,118,0.0846,-1.913481E-05,1.269,0
0.0855,-3.961242E-05,1.2825,117,0.0855,-2.719158E-05,1.2825,-1
0.0864,-2.920577E-05,1.296,119,0.0864,-4.699779E-05,1.296,-1
0.0873,-2.417029E-05,1.3095,119,0.0873,-1.007095E-06,1.3095,1
0.0882,-2.383459E-05,1.323,119,0.0882,-9.063859E-06,1.323,0
0.0891,8.392462E-06,1.3365,120,0.0891,-5.740444E-05,1.3365,0
0.09,-1.107805E-05,1.35,120,0.09,-1.409934E-05,1.35,0
0.0909,5.035477E-06,1.3635,120,0.0909,2.014191E-06,1.3635,0
0.0918,6.378271E-06,1.377,121,0.0918,-4.666209E-05,1.377,1
0.0927,-6.378271E-06,1.3905,119,0.0927,-3.591974E-05,1.3905,-2
0.0936,-1.309224E-05,1.404,120,0.0936,1.007095E-06,1.404,0
0.09450001,-3.390555E-05,1.4175,120,0.09450001,-5.706874E-06,1.4175,-2
0.09540001,-2.584878E-05,1.431,120,0.09540001,6.378271E-06,1.431,0
0.09630001,1.846342E-05,1.4445,120,0.09630001,-2.584878E-05,1.4445,1
0.0972,3.726253E-05,1.458,120,0.0972,1.309224E-05,1.458,1
0.0981,-9.399558E-06,1.4715,119,0.0981,2.920577E-05,1.4715,0
0.099,-1.510643E-05,1.485,121,0.099,-1.913481E-05,1.485,0
0.0999,2.047761E-05,1.4985,120,0.0999,-3.491264E-05,1.4985,1
0.1008,-1.678492E-05,1.512,120,0.1008,1.040665E-05,1.512,-2
0.1017,-2.014191E-05,1.5255,121,0.1017,2.014191E-06,1.5255,0
0.1026,6.042573E-06,1.539,121,0.1026,-6.64683E-05,1.539,1
0.1035,-2.349889E-05,1.5525,122,0.1035,-3.021286E-06,1.5525,0
0.1044,-2.081331E-05,1.566,121,0.1044,6.713969E-07,1.566,-2
0.1053,1.678492E-06,1.5795,121,0.1053,-5.169757E-05,1.5795,-1
0.1062,3.457694E-05,1.593,121,0.1062,-2.551309E-05,1.593,-2
0.1071,5.706874E-06,1.6065,121,0.1071,1.242084E-05,1.6065,0
0.108,2.719158E-05,1.62,123,0.108,-5.371176E-06,1.62,0
0.1089,2.24918E-05,1.6335,121,0.1089,-1.712062E-05,1.6335,3
0.1098,1.779202E-05,1.647,120,0.1098,-3.524834E-05,1.647,0
0.1107,8.392462E-06,1.6605,122,0.1107,-1.544213E-05,1.6605,-1
0.1116,7.049668E-06,1.674,122,0.1116,3.021286E-06,1.674,2
0.1125,1.007095E-06,1.6875,121,0.1125,-1.644922E-05,1.6875,1
0.1134,-2.047761E-05,1.701,122,0.1134,-3.356985E-05,1.701,3
0.1143,-3.054856E-05,1.7145,120,0.1143,-3.021286E-06,1.7145,0
0.1152,-2.719158E-05,1.728,122,0.1152,-1.846342E-05,1.728,1
0.1161,-1.107805E-05,1.7415,122,0.1161,-5.807584E-05,1.7415,1
0.117,-8.392462E-06,1.755,120,0.117,-1.242084E-05,1.755,0
0.1179,-5.404745E-05,1.7685,122,0.1179,-1.712062E-05,1.7685,1
0.1188,-4.49836E-05,1.782,121,0.1188,-4.733349E-05,1.782,-1
0.1197,2.1149E-05,1.7955,122,0.1197,-2.853437E-05,1.7955,1
0.1206,-1.309224E-05,1.809,122,0.1206,-7.049668E-06,1.809,0
0.1215,-2.24918E-05,1.8225,122,0.1215,-3.021286E-06,1.8225,3
0.1224,-6.042573E-06,1.836,122,0.1224,-1.779202E-05,1.836,-1
0.1233,-1.309224E-05,1.8495,121,0.1233,-4.43122E-05,1.8495,1
0.1242,-1.745632E-05,1.863,122,0.1242,-8.728161E-06,1.863,0
0.1251,-6.243992E-05,1.8765,122,0.1251,9.399558E-06,1.8765,2
0.126,-4.53193E-05,1.89,122,0.126,-3.121996E-05,1.89,-1
0.1269,-2.047761E-05,1.9035,122,0.1269,-6.277562E-05,1.9035,0
0.1278,-2.24918E-05,1.917,122,0.1278,0,1.917,0
0.1287,1.678492E-06,1.9305,121,0.1287,6.713969E-07,1.9305,0
0.1296,1.107805E-05,1.944,122,0.1296,-5.673304E-05,1.944,-2
0.1305,-1.007095E-05,1.9575,123,0.1305,-5.706874E-06,1.9575,2
0.1314,2.887007E-05,1.971,122,0.1314,3.356985E-07,1.971,4
0.1323,3.591974E-05,1.9845,122,0.1323,-4.196231E-05,1.9845,-1
0.1332,-2.014191E-06,1.998,122,0.1332,-1.342794E-05,1.998,2
0.1341,-1.174945E-05,2.0115,122,0.1341,-2.349889E-06,2.0115,0
0.135,-1.644922E-05,2.025,122,0.135,-1.477073E-05,2.025,1
0.1359,-5.035477E-06,2.0385,121,0.1359,-1.577783E-05,2.0385,0
0.1368,-6.713969E-06,2.052,120,0.1368,-3.961242E-05,2.052,0
0.1377,2.24918E-05,2.0655,121,0.1377,3.021286E-06,2.0655,0
0.1386,-8.392462E-06,2.079,119,0.1386,-3.356985E-07,2.079,1
0.1395,-1.644922E-05,2.0925,121,0.1395,-2.584878E-05,2.0925,0
0.1404,7.385367E-06,2.106,121,0.1404,-3.155566E-05,2.106,5
0.1413,-1.510643E-05,2.1195,122,0.1413,1.040665E-05,2.1195,0
0.1422,-2.484169E-05,2.133,120,0.1422,-1.007095E-06,2.133,1
0.1431,-1.174945E-05,2.1465,119,0.1431,-5.941863E-05,2.1465,1
0.144,-5.706874E-06,2.16,120,0.144,-2.014191E-06,2.16,1
0.1449,-6.713969E-07,2.1735,119,0.1449,-9.063859E-06,2.1735,0
0.1458,2.014191E-06,2.187,121,0.1458,-4.867628E-05,2.187,0
0.1467,-1.242084E-05,2.2005,119,0.1467,-6.109713E-05,2.2005,0
0.1476,-3.021286E-05,2.214,120,0.1476,-1.779202E-05,2.214,0
0.1485,-6.378271E-06,2.2275,120,0.1485,-2.047761E-05,2.2275,0
0.1494,1.577783E-05,2.241,120,0.1494,-1.376364E-05,2.241,0
0.1503,5.706874E-06,2.2545,120,0.1503,-4.666209E-05,2.2545,-1
0.1512,-1.242084E-05,2.268,120,0.1512,-2.551309E-05,2.268,0
0.1521,-9.063859E-06,2.2815,120,0.1521,7.385367E-06,2.2815,2
0.153,5.035477E-06,2.295,120,0.153,-1.678492E-05,2.295,0
0.1539,7.049668E-06,2.3085,121,0.1539,-4.49836E-05,2.3085,0
0.1548,-9.063859E-06,2.322,121,0.1548,-3.356985E-06,2.322,0
0.1557,-1.544213E-05,2.3355,121,0.1557,-7.049668E-06,2.3355,1
0.1566,1.712062E-05,2.349,122,0.1566,-6.076142E-05,2.349,0
0.1575,2.383459E-05,2.3625,122,0.1575,1.007095E-05,2.3625,0
0.1584,2.517739E-05,2.376,121,0.1584,-4.028382E-06,2.376,1
0.1593,5.706874E-06,2.3895,121,0.1593,-5.404745E-05,2.3895,1
0.1602,-6.378271E-06,2.403,119,0.1602,-1.309224E-05,2.403,0
0.1611,-1.812772E-05,2.4165,122,0.1611,2.887007E-05,2.4165,2
0.162,-6.378271E-06,2.43,121,0.162,-2.349889E-06,2.43,1
0.1629,3.021286E-06,2.4435,122,0.1629,-1.409934E-05,2.4435,0
0.1638,2.28275E-05,2.457,121,0.1638,-2.752728E-05,2.457,1
0.1647,3.121996E-05,2.4705,120,0.1647,-1.242084E-05,2.4705,0
0.1656,3.692683E-06,2.484,120,0.1656,-3.155566E-05,2.484,0
0.1665,3.692683E-06,2.4975,121,0.1665,-5.069047E-05,2.4975,-2
0.1674,-5.035477E-06,2.511,121,0.1674,-4.733349E-05,2.511,1
0.1683,-2.417029E-05,2.5245,122,0.1683,-5.035477E-06,2.5245,2
0.1692,-6.378271E-06,2.538,120,0.1692,-6.713969E-07,2.538,0
0.1701,1.678492E-06,2.5515,120,0.1701,-5.874724E-05,2.5515,1
0.171,-4.53193E-05,2.565,122,0.171,-2.24918E-05,2.565,0
0.1719,-3.155566E-05,2.5785,121,0.1719,1.040665E-05,2.5785,1
0.1728,-2.618448E-05,2.592,121,0.1728,-4.129091E-05,2.592,1
0.1737,-4.632639E-05,2.6055,121,0.1737,-2.819867E-05,2.6055,0
0.1746,-4.766919E-05,2.619,120,0.1746,-1.678492E-06,2.619,2
0.1755,-1.812772E-05,2.6325,122,0.1755,-1.040665E-05,2.6325,5
0.1764,-1.477073E-05,2.646,122,0.1764,-4.699779E-06,2.646,2
0.1773,1.007095E-06,2.6595,122,0.1773,-4.53193E-05,2.6595,2
0.1782,1.477073E-05,2.673,121,0.1782,-2.081331E-05,2.673,-1
0.1791,2.18204E-05,2.6865,122,0.1791,-3.692683E-06,2.6865,1
0.18,2.349889E-06,2.7,120,0.18,-3.659113E-05,2.7,3
0.1809,-1.007095E-06,2.7135,121,0.1809,-4.33051E-05,2.7135,3
0.1818,-2.1149E-05,2.727,121,0.1818,-3.021286E-06,2.727,1
0.1827,-1.644922E-05,2.7405,121,0.1827,-2.417029E-05,2.7405,1
0.1836,-5.035477E-06,2.754,120,0.1836,-4.733349E-05,2.754,2
0.1845,1.007095E-06,2.7675,121,0.1845,1.007095E-05,2.7675,1
0.1854,-1.812772E-05,2.781,121,0.1854,3.659113E-05,2.781,3
0.1863,-1.644922E-05,2.7945,121,0.1863,-2.517739E-05,2.7945,1
0.1872,-3.894102E-05,2.808,121,0.1872,-1.275654E-05,2.808,1
0.1881,-2.920577E-05,2.8215,121,0.1881,2.752728E-05,2.8215,0
0.189,-2.349889E-05,2.835,122,0.189,4.36408E-06,2.835,2
0.1899,-3.424125E-05,2.8485,122,0.1899,-1.913481E-05,2.8485,2
0.1908,-1.879912E-05,2.862,121,0.1908,-3.189136E-05,2.862,0
0.1917,1.712062E-05,2.8755,120,0.1917,-1.275654E-05,2.8755,0
0.1926,4.699779E-05,2.889,120,0.1926,-1.007095E-06,2.889,1
0.1935,1.275654E-05,2.9025,120,0.1935,-2.047761E-05,2.9025,-1
0.1944,3.356985E-06,2.916,122,0.1944,-4.867628E-05,2.916,5
0.1953,-5.706874E-06,2.9295,120,0.1953,3.692683E-06,2.9295,3
0.1962,-1.107805E-05,2.943,120,0.1962,-1.007095E-05,2.943,3
0.1971,0,2.9565,122,0.1971,-2.987716E-05,2.9565,0
0.198,-1.376364E-05,2.97,122,0.198,5.035477E-06,2.97,3
0.1989,-3.356985E-07,2.9835,121,0.1989,5.371176E-06,2.9835,0
0.1998,5.706874E-06,2.997,120,0.1998,-3.256275E-05,2.997,1
0.2007,-2.584878E-05,3.0105,120,0.2007,-3.491264E-05,3.0105,0
0.2016,-2.652018E-05,3.024,121,0.2016,-1.980621E-05,3.024,2
0.2025,-3.424125E-05,3.0375,121,0.2025,-2.014191E-05,3.0375,1
0.2034,-2.450599E-05,3.051,120,0.2034,-2.1149E-05,3.051,3
0.2043,1.678492E-06,3.0645,119,0.2043,-5.069047E-05,3.0645,0
0.2052,7.721065E-06,3.078,0,0.2052,-1.477073E-05,3.078,0
0.2061,-1.779202E-05,3.0915,0,0.2061,-9.735256E-06,3.0915,0
0.207,-2.786297E-05,3.105,0,0.207,-4.196231E-05,3.105,0
0.2079,3.692683E-06,3.1185,0,0.2079,-6.54612E-05,3.1185,0
0.2088,-2.719158E-05,3.132,0,0.2088,-7.385367E-06,3.132,0
0.2097,-1.712062E-05,3.1455,0,0.2097,-2.21561E-05,3.1455,0
0.2106,9.735256E-06,3.159,0,0.2106,-7.049668E-05,3.159,0
0.2115,-3.759823E-05,3.1725,0,0.2115,-1.678492E-05,3.1725,0
0.2124,-1.443504E-05,3.186,0,0.2124,-7.049668E-06,3.186,0
0.2133,2.652018E-05,3.1995,0,0.2133,-5.941863E-05,3.1995,0
0.2142,6.411841E-05,3.213,0,0.2142,-5.102617E-05,3.213,0
0.2151,1.040665E-05,3.2265,0,0.2151,5.035477E-06,3.2265,0
0.216,1.913481E-05,3.24,0,0.216,-3.021286E-06,3.24,0
0.2169,-3.356985E-06,3.2535,0,0.2169,-2.18204E-05,3.2535,0
0.2178,3.356985E-06,3.267,0,0.2178,-3.222705E-05,3.267,0
0.2187,5.706874E-06,3.2805,0,0.2187,-1.141375E-05,3.2805,0
0.2196,1.141375E-05,3.294,0,0.2196,2.987716E-05,3.294,0
0.2205,6.378271E-06,3.3075,0,0.2205,-9.735256E-06,3.3075,0
0.2214,9.063859E-06,3.321,0,0.2214,-2.18204E-05,3.321,0
0.2223,9.063859E-06,3.3345,0,0.2223,1.242084E-05,3.3345,0
0.2232,-1.040665E-05,3.348,0,0.2232,3.356985E-07,3.348,0
0.2241,-6.713969E-07,3.3615,0,0.2241,-4.061952E-05,3.3615,0
0.225,-6.378271E-06,3.375,0,0.225,1.678492E-06,3.375,0
0.2259,-4.666209E-05,3.3885,0,0.2259,-3.356985E-06,3.3885,0
0.2268,-4.699779E-05,3.402,0,0.2268,-4.46479E-05,3.402,0
0.2277,-1.644922E-05,3.4155,0,0.2277,-5.069047E-05,3.4155,0
0.2286,-4.061952E-05,3.429,0,0.2286,-1.376364E-05,3.429,0
0.2295,-3.121996E-05,3.4425,0,0.2295,-1.779202E-05,3.4425,0
0.2304,-2.349889E-05,3.456,0,0.2304,-2.551309E-05,3.456,0
0.2313,-9.063859E-06,3.4695,0,0.2313,-3.659113E-05,3.4695,0
0.2322,5.706874E-06,3.483,0,0.2322,-9.063859E-06,3.483,0
0.2331,1.980621E-05,3.4965,0,0.2331,8.392462E-06,3.4965,0
0.234,6.042573E-06,3.51,0,0.234,-3.155566E-05,3.51,0
0.2349,-1.107805E-05,3.5235,0,0.2349,-4.129091E-05,3.5235,0
0.2358,-1.477073E-05,3.537,0,0.2358,1.007095E-05,3.537,0
0.2367,1.107805E-05,3.5505,0,0.2367,7.385367E-06,3.5505,0
0.2376,5.035477E-06,3.564,0,0.2376,-5.236896E-05,3.564,0
0.2385,9.399558E-06,3.5775,0,0.2385,2.014191E-06,3.5775,0
0.2394,1.040665E-05,3.591,0,0.2394,1.510643E-05,3.591,0
0.2403,-3.793393E-05,3.6045,0,0.2403,-3.189136E-05,3.6045,0
0.2412,2.584878E-05,3.618,0,0.2412,7.385367E-06,3.618,0
0.2421,2.21561E-05,3.6315,0,0.2421,1.846342E-05,3.6315,0
0.243,-3.692683E-06,3.645,0,0.243,-1.107805E-05,3.645,0
0.2439,-2.584878E-05,3.6585,0,0.2439,-1.007095E-05,3.6585,0
0.2448,-1.242084E-05,3.672,0,0.2448,-3.189136E-05,3.672,0
0.2457,1.007095E-06,3.6855,0,0.2457,-1.980621E-05,3.6855,0
0.2466,-2.920577E-05,3.699,0,0.2466,1.678492E-06,3.699,0
0.2475,-2.1149E-05,3.7125,0,0.2475,-3.021286E-05,3.7125,0
0.2484,6.378271E-06,3.726,0,0.2484,-4.028382E-05,3.726,0
0.2493,-2.819867E-05,3.7395,0,0.2493,-3.021286E-06,3.7395,0
0.2502,-1.644922E-05,3.753,0,0.2502,-1.980621E-05,3.753,0
0.2511,1.678492E-05,3.7665,0,0.2511,-7.150377E-05,3.7665,0
0.252,-3.692683E-06,3.78,0,0.252,-1.443504E-05,3.78,0
0.2529,-3.121996E-05,3.7935,0,0.2529,-1.309224E-05,3.7935,0
0.2538,-4.39765E-05,3.807,0,0.2538,-5.975433E-05,3.807,0
0.2547,-1.510643E-05,3.8205,0,0.2547,-3.793393E-05,3.8205,0
0.2556,-3.256275E-05,3.834,0,0.2556,-1.678492E-06,3.834,0
0.2565,-2.618448E-05,3.8475,0,0.2565,-1.208515E-05,3.8475,0
0.2574,-2.450599E-05,3.861,0,0.2574,-1.577783E-05,3.861,0
0.2583,-9.735256E-06,3.8745,0,0.2583,-5.673304E-05,3.8745,0
0.2592,1.577783E-05,3.888,0,0.2592,-2.853437E-05,3.888,0
0.2601,4.263371E-05,3.9015,0,0.2601,6.713969E-06,3.9015,0
0.261,1.712062E-05,3.915,0,0.261,-4.095522E-05,3.915,0
0.2619,1.846342E-05,3.9285,0,0.2619,-5.539025E-05,3.9285,0
0.2628,2.652018E-05,3.942,0,0.2628,-2.014191E-06,3.942,0
0.2637,-1.107805E-05,3.9555,0,0.2637,-1.812772E-05,3.9555,0
0.2646,1.007095E-06,3.969,0,0.2646,-6.61326E-05,3.969,0
0.2655,-1.242084E-05,3.9825,0,0.2655,-8.728161E-06,3.9825,0
0.2664,-1.913481E-05,3.996,0,0.2664,6.378271E-06,3.996,0
0.2673,-1.309224E-05,4.0095,0,0.2673,-3.189136E-05,4.0095,0
0.2682,3.424125E-05,4.023,0,0.2682,-1.040665E-05,4.023,0
0.2691,-1.242084E-05,4.0365,0,0.2691,2.349889E-05,4.0365,0
0.27,-2.450599E-05,4.05,0,0.27,-3.356985E-07,4.05,0
0.2709,-1.376364E-05,4.0635,0,0.2709,-1.007095E-06,4.0635,0
0.2718,-1.174945E-05,4.077,0,0.2718,-2.349889E-05,4.077,0
0.2727,-4.33051E-05,4.0905,0,0.2727,1.007095E-06,4.0905,0
0.2736,-4.33051E-05,4.104,0,0.2736,6.713969E-06,4.104,0
0.2745,-1.242084E-05,4.1175,0,0.2745,-3.424125E-05,4.1175,0
0.2754,-1.309224E-05,4.131,0,0.2754,-5.169757E-05,4.131,0
0.2763,0,4.1445,0,0.2763,4.699779E-06,4.1445,0
0.2772,5.035477E-06,4.158,0,0.2772,7.721065E-06,4.158,0
0.2781,6.378271E-06,4.1715,0,0.2781,-4.599069E-05,4.1715,0
0.279,3.692683E-06,4.185,0,0.279,1.174945E-05,4.185,0
0.2799,-1.242084E-05,4.1985,0,0.2799,2.853437E-05,4.1985,0
0.2808,4.36408E-06,4.212,0,0.2808,-2.450599E-05,4.212,0
0.2817,-2.853437E-05,4.2255,0,0.2817,-2.081331E-05,4.2255,0
0.2826,-5.236896E-05,4.239,0,0.2826,3.021286E-06,4.239,0
0.2835,-1.007095E-05,4.2525,0,0.2835,-1.678492E-05,4.2525,0
0.2844,-1.913481E-05,4.266,0,0.2844,-1.812772E-05,4.266,0
0.2853,-1.275654E-05,4.2795,0,0.2853,-5.270466E-05,4.2795,0
0.2862,8.056763E-06,4.293,0,0.2862,-2.383459E-05,4.293,0
0.2871,4.36408E-06,4.3065,0,0.2871,-4.028382E-06,4.3065,0
0.288,-1.342794E-06,4.32,0,0.288,-4.196231E-05,4.32,0
0.2889,-3.021286E-06,4.3335,0,0.2889,-5.606165E-05,4.3335,0
0.2898,-1.779202E-05,4.347,0,0.2898,-1.678492E-06,4.347,0
0.2907,-9.063859E-06,4.3605,0,0.2907,-1.342794E-05,4.3605,0
0.2916,1.577783E-05,4.374,0,0.2916,-5.236896E-05,4.374,0
0.2925,2.383459E-05,4.3875,0,0.2925,-1.342794E-06,4.3875,0
0.2934,-1.208515E-05,4.401,0,0.2934,3.021286E-06,4.401,0
0.2943,-2.18204E-05,4.4145,0,0.2943,-4.46479E-05,4.4145,0
0.2952,2.349889E-06,4.428,0,0.2952,-2.719158E-05,4.428,0
0.2961,-1.812772E-05,4.4415,0,0.2961,9.735256E-06,4.4415,0
0.297,-1.342794E-05,4.455,0,0.297,-6.042573E-06,4.455,0
0.2979,-3.121996E-05,4.4685,0,0.2979,-1.644922E-05,4.4685,0
0.2988,-3.659113E-05,4.482,0,0.2988,-4.43122E-05,4.482,0
0.2997,-8.392462E-06,4.4955,0,0.2997,-2.517739E-05,4.4955,0
0.3006,3.692683E-06,4.509,0,0.3006,-2.752728E-05,4.509,0
0.3015,-9.063859E-06,4.5225,0,0.3015,-4.800488E-05,4.5225,0
0.3024,8.728161E-06,4.536,0,0.3024,-5.404745E-05,4.536,0
0.3033,-8.392462E-06,4.5495,0,0.3033,-1.040665E-05,4.5495,0
0.3042,2.349889E-06,4.563,0,0.3042,-1.443504E-05,4.563,0
0.3051,1.141375E-05,4.5765,0,0.3051,-4.36408E-05,4.5765,0
0.306,2.685588E-06,4.59,0,0.306,-5.706874E-06,4.59,0
