X[s],"Trigno IM sensor 3: EMG 3 (IM)",X[s],"Trigno IM sensor 3: Mag 3.Z (IM)",X[s],"Trigno IM sensor 4: EMG 4 (IM)",X[s],"Trigno IM sensor 4: Mag 4.Z (IM)"
0.0684,1.510643E-05,1.026,117,0.0684,-9.063859E-06,1.026,4
0.0693,7.721065E-06,1.0395,117,0.0693,-5.270466E-05,1.0395,4
0.0702,1.242084E-05,1.053,117,0.0702,3.692683E-06,1.053,6
0.0711,-5.706874E-06,1.0665,116,0.0711,7.385367E-06,1.0665,5
0.072,3.356985E-07,1.08,117,0.072,-3.524834E-05,1.08,6
0.0729,-1.107805E-05,1.0935,117,0.0729,-6.445411E-05,1.0935,5
0.07380001,-3.356985E-06,1.107,118,0.07380001,1.577783E-05,1.107,5
0.07470001,7.385367E-06,1.1205,117,0.07470001,-5.035477E-06,1.1205,6
0.0756,3.726253E-05,1.134,117,0.0756,-9.365987E-05,1.134,6
0.0765,-1.040665E-05,1.1475,116,0.0765,1.510643E-05,1.1475,3
0.0774,-4.061952E-05,1.161,116,0.0774,2.719158E-05,1.161,5
0.0783,-4.733349E-05,1.1745,117,0.0783,-3.054856E-05,1.1745,4
0.0792,-3.457694E-05,1.188,117,0.0792,1.208515E-05,1.188,4
0.0801,-4.061952E-05,1.2015,116,0.0801,4.766919E-05,1.2015,4
0.081,-3.189136E-05,1.215,116,0.081,1.913481E-05,1.215,6
0.0819,-1.309224E-05,1.2285,117,0.0819,-9.735256E-06,1.2285,7
0.0828,-1.443504E-05,1.242,116,0.0828,-6.210422E-05,1.242,5
0.0837,2.652018E-05,1.2555,117,0.0837,-2.719158E-05,1.2555,2
0.0846,-1.577783E-05,1.269,113,0.0846,3.356985E-06,1.269,4
0.0855,-4.46479E-05,1.2825,116,0.0855,-5.001907E-05,1.2825,5
0.0864,-1.040665E-05,1.296,116,0.0864,-6.411841E-05,1.296,5
0.0873,1.007095E-06,1.3095,114,0.0873,1.174945E-05,1.3095,5
0.0882,6.713969E-07,1.323,117,0.0882,-4.699779E-06,1.323,6
0.0891,-9.063859E-06,1.3365,116,0.0891,-0.0001171588,1.3365,7
0.09,-1.678492E-06,1.35,116,0.09,-3.659113E-05,1.35,8
0.0909,6.210422E-05,1.3635,116,0.0909,-7.385367E-06,1.3635,7
0.0918,3.994812E-05,1.377,118,0.0918,-8.157473E-05,1.377,8
0.0927,-2.18204E-05,1.3905,116,0.0927,-5.404745E-05,1.3905,7
0.0936,-3.289845E-05,1.404,118,0.0936,5.035477E-06,1.404,4
0.09450001,-3.021286E-05,1.4175,115,0.09450001,-2.685588E-06,1.4175,7
0.09540001,-7.721065E-06,1.431,115,0.09540001,-1.007095E-06,1.431,7
0.09630001,-3.524834E-05,1.4445,116,0.09630001,-4.33051E-05,1.4445,11
0.0972,1.577783E-05,1.458,116,0.0972,-2.1149E-05,1.458,8
0.0981,3.457694E-05,1.4715,116,0.0981,-1.443504E-05,1.4715,8
0.099,3.692683E-06,1.485,116,0.099,-4.565499E-05,1.485,5
0.0999,-2.1149E-05,1.4985,116,0.0999,-5.471885E-05,1.4985,7
0.1008,-1.678492E-06,1.512,117,0.1008,2.18204E-05,1.512,5
0.1017,2.618448E-05,1.5255,116,0.1017,-1.040665E-05,1.5255,5
0.1026,-3.692683E-06,1.539,116,0.1026,-8.090334E-05,1.539,8
0.1035,-3.356985E-07,1.5525,116,0.1035,2.081331E-05,1.5525,5
0.1044,3.323415E-05,1.566,116,0.1044,4.196231E-05,1.566,5
0.1053,-5.706874E-06,1.5795,116,0.1053,-3.961242E-05,1.5795,7
0.1062,3.692683E-05,1.593,117,0.1062,-3.826963E-05,1.593,7
0.1071,2.047761E-05,1.6065,115,0.1071,1.007095E-05,1.6065,6
0.108,-3.356985E-07,1.62,116,0.108,2.014191E-06,1.62,8
0.1089,-2.349889E-06,1.6335,115,0.1089,-1.376364E-05,1.6335,5
0.1098,-6.042573E-06,1.647,117,0.1098,-6.61326E-05,1.647,5
0.1107,1.577783E-05,1.6605,117,0.1107,-1.007095E-06,1.6605,2
0.1116,-2.853437E-05,1.674,114,0.1116,2.383459E-05,1.674,3
0.1125,-2.719158E-05,1.6875,116,0.1125,-1.376364E-05,1.6875,6
0.1134,-1.913481E-05,1.701,117,0.1134,-4.934768E-05,1.701,6
0.1143,-6.378271E-06,1.7145,116,0.1143,4.800488E-05,1.7145,8
0.1152,9.735256E-06,1.728,117,0.1152,2.685588E-05,1.728,8
0.1161,-3.491264E-05,1.7415,116,0.1161,-7.284657E-05,1.7415,6
0.117,-4.196231E-05,1.755,116,0.117,1.376364E-05,1.755,6
0.1179,-2.349889E-06,1.7685,116,0.1179,5.941863E-05,1.7685,5
0.1188,7.049668E-06,1.782,115,0.1188,-4.061952E-05,1.782,7
0.1197,-2.18204E-05,1.7955,116,0.1197,-5.270466E-05,1.7955,7
0.1206,-1.980621E-05,1.809,115,0.1206,2.920577E-05,1.809,8
0.1215,-2.081331E-05,1.8225,115,0.1215,-2.047761E-05,1.8225,9
0.1224,6.378271E-06,1.836,117,0.1224,-2.786297E-05,1.836,10
0.1233,-1.712062E-05,1.8495,116,0.1233,-5.975433E-05,1.8495,3
0.1242,-2.584878E-05,1.863,115,0.1242,4.36408E-06,1.863,5
0.1251,-5.975433E-05,1.8765,115,0.1251,3.356985E-07,1.8765,7
0.126,-8.661021E-05,1.89,116,0.126,-5.673304E-05,1.89,8
0.1269,-6.143282E-05,1.9035,116,0.1269,-6.076142E-05,1.9035,7
0.1278,-2.719158E-05,1.917,116,0.1278,5.035477E-06,1.917,7
0.1287,-4.867628E-05,1.9305,116,0.1287,-2.887007E-05,1.9305,4
0.1296,-3.692683E-05,1.944,116,0.1296,-9.466698E-05,1.944,4
0.1305,2.853437E-05,1.9575,115,0.1305,1.141375E-05,1.9575,6
0.1314,4.39765E-05,1.971,115,0.1314,2.987716E-05,1.971,6
0.1323,2.24918E-05,1.9845,115,0.1323,-3.424125E-05,1.9845,5
0.1332,2.383459E-05,1.998,114,0.1332,-3.524834E-05,1.998,6
0.1341,3.894102E-05,2.0115,115,0.1341,2.551309E-05,2.0115,5
0.135,2.24918E-05,2.025,115,0.135,-1.712062E-05,2.025,6
0.1359,1.309224E-05,2.0385,116,0.1359,-2.920577E-05,2.0385,6
0.1368,3.692683E-06,2.052,115,0.1368,-6.61326E-05,2.052,8
0.1377,-1.107805E-05,2.0655,114,0.1377,-1.443504E-05,2.0655,3
0.1386,-1.107805E-05,2.079,116,0.1386,2.316319E-05,2.079,6
0.1395,1.577783E-05,2.0925,114,0.1395,-2.517739E-05,2.0925,8
0.1404,-4.36408E-06,2.106,116,0.1404,-6.411841E-05,2.106,3
0.1413,-3.692683E-06,2.1195,116,0.1413,1.040665E-05,2.1195,7
0.1422,1.141375E-05,2.133,116,0.1422,6.713969E-07,2.133,7
0.1431,-8.728161E-06,2.1465,115,0.1431,-7.989624E-05,2.1465,7
0.144,-2.047761E-05,2.16,116,0.144,2.349889E-05,2.16,7
0.1449,-3.155566E-05,2.1735,116,0.1449,4.53193E-05,2.1735,6
0.1458,-7.351797E-05,2.187,115,0.1458,-4.263371E-05,2.187,7
0.1467,-4.699779E-06,2.2005,116,0.1467,-5.069047E-05,2.2005,6
0.1476,-1.040665E-05,2.214,114,0.1476,1.376364E-05,2.214,6
0.1485,1.007095E-05,2.2275,115,0.1485,-1.443504E-05,2.2275,4
0.1494,-1.678492E-05,2.241,115,0.1494,-3.457694E-05,2.241,8
0.1503,-1.242084E-05,2.2545,117,0.1503,-5.404745E-05,2.2545,3
0.1512,1.611353E-05,2.268,116,0.1512,1.980621E-05,2.268,5
0.1521,-4.699779E-05,2.2815,115,0.1521,4.196231E-05,2.2815,6
0.153,-6.344701E-05,2.295,114,0.153,-2.081331E-05,2.295,6
0.1539,-2.853437E-05,2.3085,116,0.1539,-4.028382E-05,2.3085,7
0.1548,-2.047761E-05,2.322,116,0.1548,2.383459E-05,2.322,3
0.1557,-2.987716E-05,2.3355,116,0.1557,-7.049668E-06,2.3355,8
0.1566,-1.779202E-05,2.349,116,0.1566,-6.814679E-05,2.349,4
0.1575,-3.189136E-05,2.3625,114,0.1575,6.713969E-07,2.3625,5
0.1584,5.337606E-05,2.376,116,0.1584,1.007095E-05,2.376,5
0.1593,1.107805E-05,2.3895,116,0.1593,-7.217517E-05,2.3895,3
0.1602,-5.136187E-05,2.403,115,0.1602,-6.378271E-06,2.403,6
0.1611,-2.987716E-05,2.4165,116,0.1611,3.424125E-05,2.4165,6
0.162,-8.056763E-06,2.43,118,0.162,-3.021286E-06,2.43,8
0.1629,9.063859E-06,2.4435,117,0.1629,-8.728161E-06,2.4435,5
0.1638,-1.376364E-05,2.457,117,0.1638,-5.941863E-05,2.457,7
0.1647,3.860533E-05,2.4705,118,0.1647,-3.088426E-05,2.4705,5
0.1656,3.961242E-05,2.484,117,0.1656,-2.18204E-05,2.484,5
0.1665,-2.618448E-05,2.4975,117,0.1665,-6.478981E-05,2.4975,5
