X[s],"Trigno IM sensor 3: EMG 3 (IM)",X[s],"Trigno IM sensor 3: Mag 3.Z (IM)",X[s],"Trigno IM sensor 4: EMG 4 (IM)",X[s],"Trigno IM sensor 4: Mag 4.Z (IM)"
0.0684,-7.553216E-05,1.026,122,0.0684,5.874724E-05,1.026,0
0.0693,-6.54612E-05,1.0395,122,0.0693,0.000112459,1.0395,-1
0.0702,-3.356985E-07,1.053,122,0.0702,8.493171E-05,1.053,0
0.0711,-1.577783E-05,1.0665,120,0.0711,7.217517E-05,1.0665,-1
0.072,5.035477E-06,1.08,121,0.072,-6.713969E-07,1.08,-2
0.0729,2.484169E-05,1.0935,120,0.0729,-8.761731E-05,1.0935,-1
0.07380001,-3.860533E-05,1.107,121,0.07380001,-0.0001654994,1.107,-1
0.07470001,-8.459602E-05,1.1205,119,0.07470001,-0.0002799725,1.1205,-2
0.0756,-6.176852E-05,1.134,120,0.0756,-0.0003474479,1.134,-4
0.0765,-1.947051E-05,1.1475,119,0.0765,-0.0002020905,1.1475,-2
0.0774,6.076142E-05,1.161,120,0.0774,-3.323415E-05,1.161,-2
0.0783,0.0003541619,1.1745,118,0.0783,0.0001658351,1.1745,-1
0.0792,0.0003971313,1.188,120,0.0792,0.0003286488,1.188,-2
0.0801,8.358892E-05,1.2015,117,0.0801,0.0002799725,1.2015,-4
0.081,-0.000112459,1.215,119,0.081,0.0002373388,1.215,-2
0.0819,-0.0001413291,1.2285,119,0.0819,0.0001983978,1.2285,-5
0.0828,-0.0002796368,1.242,118,0.0828,7.687495E-05,1.242,-2
0.0837,-0.000252781,1.2555,119,0.0837,4.867628E-05,1.2555,-2
0.0846,-8.224613E-05,1.269,118,0.0846,6.042573E-06,1.269,-2
0.0855,-8.090334E-05,1.2825,118,0.0855,-4.46479E-05,1.2825,-3
0.0864,-0.0001010452,1.296,120,0.0864,-9.130999E-05,1.296,-3
0.0873,-0.0001044022,1.3095,118,0.0873,-7.821774E-05,1.3095,-4
0.0882,-4.599069E-05,1.323,118,0.0882,-7.888914E-05,1.323,-4
0.0891,-1.745632E-05,1.3365,119,0.0891,-0.0001114519,1.3365,-7
0.09,-1.510643E-05,1.35,118,0.09,-9.466698E-05,1.35,-5
0.0909,1.107805E-05,1.3635,120,0.0909,-0.0001587854,1.3635,-4
0.0918,-1.376364E-05,1.377,119,0.0918,-0.000186984,1.377,-2
0.0927,-1.107805E-05,1.3905,119,0.0927,-0.0001248798,1.3905,-4
0.0936,1.443504E-05,1.404,119,0.0936,-6.713969E-07,1.404,-3
0.09450001,4.53193E-05,1.4175,118,0.09450001,9.634547E-05,1.4175,-5
0.09540001,7.956054E-05,1.431,119,0.09540001,0.0001634852,1.431,-3
0.09630001,8.526741E-05,1.4445,119,0.09630001,0.0001530785,1.4445,-1
